Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
103	-84.77162	7.6351366	-74.95577	-93.80361	-75.65965	3.4718773	-70.99102	-83.5232	1000.0	1000.0	411999	-10.755456	7.8970456	-3.2271938	-127.08819	-10.755456	7.896248	-2.5688658	-125.81974	10.584107	0.7510395	6324.217334508896
104	-73.42065	6.2846737	-65.34956	-82.672585	-51.97693	4.125619	-44.217037	-58.52073	1000.0	1000.0	415999	-10.728639	8.011744	-2.82656	-130.63905	-10.72867	8.012327	-2.710162	-129.20143	10.544736	0.8043666	6370.346044301987
105	-58.002758	7.459377	-48.529915	-67.969894	-87.94078	4.5260925	-79.8143	-93.09087	1000.0	1000.0	419999	-10.695191	7.760583	-2.9337745	-131.16345	-10.695105	7.760834	-2.884087	-132.30582	10.507592	0.7393239	6415.912997245789
106	-75.91744	10.768468	-61.845016	-89.65561	-60.944702	2.0618427	-58.34336	-64.50649	1000.0	1000.0	423999	-10.779675	7.80361	-3.200264	-132.97359	-10.779585	7.8072686	-2.690424	-135.77522	10.567984	0.7233091	6461.67852306366
107	-52.326008	5.258747	-45.11438	-59.172832	-84.756996	2.3366644	-81.159996	-89.98843	1000.0	1000.0	427999	-10.779529	7.9163017	-3.1696763	-122.45861	-10.779316	7.917658	-3.2776318	-122.65948	10.604723	0.7719766	6507.586849451065
108	-52.761772	3.779393	-48.998165	-58.36888	-32.31321	12.9069605	-19.646173	-69.42356	1000.0	1000.0	431999	-10.768504	7.795239	-3.2203093	-125.29706	-10.768462	7.797843	-2.972007	-133.04756	10.582117	0.73542905	6553.145233631134
109	-67.884865	12.129604	-51.446575	-82.50415	-36.82878	19.426527	-21.159904	-77.07237	1000.0	1000.0	435999	-10.676273	7.8884354	-3.1252136	-131.22958	-10.676289	7.890879	-2.2957497	-136.28212	10.519879	0.7919046	6598.937012910843
110	-69.623535	16.213102	-47.07609	-91.8106	-107.53568	2.2944477	-104.6475	-111.39258	1000.0	1000.0	439999	-10.51571	8.00747	-3.189936	-125.82003	-10.515793	8.0086775	-2.5169086	-133.41505	10.3516865	0.7244712	6643.824971914291
111	-66.19272	30.60316	-22.005634	-100.44122	-93.936485	1.4958249	-91.01307	-96.1831	1000.0	1000.0	443999	-10.418033	8.039109	-3.2619	-129.45152	-10.418034	8.039719	-2.7053356	-134.43486	10.245488	0.82972354	6690.139248847961
112	-72.34757	7.789381	-63.052	-80.24597	-84.37983	2.3743198	-79.80688	-87.8753	1000.0	1000.0	447999	-10.339902	7.9864726	-2.7077765	-128.44896	-10.340082	7.9868636	-2.3311903	-134.86252	10.161702	0.76852655	6736.0249280929565
113	-73.32429	7.14298	-67.2934	-85.288155	-93.722275	5.1255126	-83.324066	-98.706924	1000.0	1000.0	451999	-10.220883	8.099033	-2.908803	-138.29227	-10.221153	8.102288	-2.0957065	-138.98424	10.043019	0.7892577	6781.199106454849
114	-82.24437	6.2856674	-72.88506	-88.186905	-80.08956	1.4119089	-78.8775	-82.667786	1000.0	1000.0	455999	-10.087204	8.045274	-2.972196	-137.87668	-10.086834	8.043901	-1.9873401	-141.80249	9.9113655	0.907029	6832.922289848328
115	-79.57671	5.2451315	-71.582016	-86.08899	-82.31318	10.053005	-58.606583	-91.3206	1000.0	1000.0	459999	-10.022559	8.119367	-2.7970996	-159.02382	-10.022668	8.121153	-2.2152276	-166.83257	9.844684	0.9349661	6886.479464530945
116	-69.898056	8.200706	-60.88952	-79.44849	-70.594376	20.814602	-47.180996	-102.347084	1000.0	1000.0	463999	-10.049021	7.731286	-2.3618035	-152.41385	-10.048943	7.7301455	-1.9674029	-153.2452	9.869303	0.86285704	6932.547742128372
117	-39.719257	12.563126	-22.046001	-56.162865	1.7637539	6.024975	11.292056	-13.675988	1000.0	1000.0	467999	-10.028852	6.968773	-2.092529	-133.81903	-10.028569	6.9693165	-1.3193474	-141.50453	9.832615	0.7731374	6985.824399471283
118	-12.9639635	14.696121	10.744951	-28.111279	-9.681287	3.6570299	-4.7785497	-14.768294	1000.0	1000.0	471999	-9.866513	6.892188	-1.7926285	-132.65341	-9.866413	6.8920135	-1.1905538	-138.41182	9.673077	0.6699909	7030.9921543598175
119	-16.28327	3.0913043	-14.161248	-21.61712	-25.328543	10.479382	-17.672039	-55.46551	1000.0	1000.0	475999	-9.799779	7.2093406	-1.9108801	-129.73892	-9.799897	7.2106037	-1.3281178	-137.46387	9.607084	0.61415845	7076.104375600815
120	-23.971113	11.017646	-14.011478	-42.367237	-20.509111	3.875193	-13.403774	-26.760359	1000.0	1000.0	479999	-9.785647	7.2708874	-1.9406899	-128.38844	-9.785663	7.272444	-1.3163444	-129.7606	9.621325	0.6081903	7121.294239759445
121	-15.025997	6.621871	-3.5898237	-19.328693	-23.786278	9.64403	-17.401943	-52.171684	1000.0	1000.0	483999	-9.764132	7.369927	-1.4852266	-135.46872	-9.764138	7.3724065	-1.3756254	-138.47244	9.611996	0.58352846	7166.190351963043
122	-14.63576	3.9179046	-9.318865	-20.04361	4.9814196	1.2832636	7.4571047	2.9949708	1000.0	1000.0	487999	-9.729986	7.4999332	-1.0491691	-138.77492	-9.729864	7.501171	-1.1308568	-140.3713	9.554963	0.5663168	7210.918433904648
123	-17.980156	5.6710243	-10.889482	-25.935127	-36.800694	1.0432947	-35.300438	-38.671352	1000.0	1000.0	491999	-9.609666	7.5439396	-1.2867984	-142.1624	-9.60961	7.5441127	-0.81930816	-136.28171	9.429648	0.60318154	7256.342972517014
124	-27.75322	3.3281286	-23.528671	-32.79726	-24.93408	4.377652	-19.721497	-31.616566	1000.0	1000.0	495999	-9.503891	7.6435013	-1.3817252	-155.74315	-9.503895	7.64304	-0.07545233	-153.93607	9.316285	0.6172369	7303.0921902656555
125	-39.308617	8.855631	-25.285376	-47.82589	-41.31817	3.4610984	-37.347897	-48.749245	1000.0	1000.0	499999	-9.33546	7.597152	-1.1482673	-149.31929	-9.335423	7.595976	-0.11652124	-150.66673	9.155931	0.54347086	7348.135710000992
126	-46.921032	4.1053357	-40.340744	-51.65491	-62.931023	6.033596	-55.027023	-71.28829	1000.0	1000.0	503999	-9.195253	7.6610155	-0.86727726	-138.385	-9.19534	7.659675	-0.33495426	-137.91425	8.993885	0.61437523	7393.344077825546
127	-54.85632	4.7528563	-47.805973	-60.394028	-79.12518	5.4050612	-68.58094	-86.33593	1000.0	1000.0	507999	-9.083735	7.8374596	-0.74965656	-139.75925	-9.083732	7.8362074	-0.49919748	-142.82355	8.9114685	0.61149174	7438.075370788574
128	-58.67904	2.8870661	-56.05736	-63.077873	-48.159935	2.7743077	-45.575695	-54.55353	1000.0	1000.0	511999	-9.012912	7.773819	-0.8728918	-145.20192	-9.012889	7.7730203	0.48314726	-150.63371	8.854814	0.5969739	7482.978362321854
129	-45.735867	7.412524	-38.273148	-54.376034	-46.10891	12.279499	-35.325245	-73.51455	1000.0	1000.0	515999	-9.034786	8.005013	-1.2775673	-147.78099	-9.034836	8.004239	-0.5187932	-153.62949	8.882218	0.6356215	7527.689138412476
130	-28.67775	4.6122837	-23.419249	-34.635754	-65.6276	18.949581	-41.629818	-92.45764	1000.0	1000.0	519999	-9.000826	8.0169735	-1.7609758	-142.40964	-9.000919	8.015386	-0.5289608	-141.43265	8.835356	0.5841683	7572.862313985825
131	-39.592503	4.555339	-32.60351	-43.904045	-68.78825	12.067667	-53.613983	-88.475746	1000.0	1000.0	523999	-8.906193	8.022699	-1.2970392	-138.93796	-8.90625	8.022301	1.335786	-136.02122	8.720612	0.588096	7617.499578475952
132	-38.844498	11.155258	-19.832817	-47.177395	-15.636012	8.879443	-2.190896	-30.716492	1000.0	1000.0	527999	-8.800895	7.6944933	-1.1526113	-134.6226	-8.800926	7.694891	0.5579953	-135.25536	8.653589	0.5744042	7662.323586463928
133	-37.034866	6.134863	-28.690084	-44.09879	-72.79218	25.50226	-32.49034	-97.00703	1000.0	1000.0	531999	-8.75661	7.6091037	-1.3859867	-130.48277	-8.756773	7.6081653	-0.45016623	-130.79492	8.61164	0.56157714	7706.929052114487
134	-35.41918	6.6782703	-27.561308	-42.55247	-57.155834	19.550194	-37.793365	-105.05302	1000.0	1000.0	535999	-8.6451235	7.433615	-1.846618	-140.88379	-8.64519	7.4338617	-0.26824653	-137.129	8.497037	0.5486726	7751.842587709427
135	-28.399206	2.0830367	-26.802053	-31.924543	-77.36292	24.761213	-35.992218	-98.5097	1000.0	1000.0	539999	-8.526476	7.4072914	-1.5514427	-143.8022	-8.52638	7.4050193	0.38014078	-139.99638	8.342682	0.62359446	7796.962418556213
136	-23.699347	4.8649087	-16.373262	-29.964108	-49.68444	28.070696	-9.661627	-84.64958	1000.0	1000.0	543999	-8.406714	7.4192495	-0.93107975	-133.66876	-8.406773	7.4183316	-0.59599435	-138.53464	8.242233	0.5314634	7841.500697374344
137	-68.773865	50.297604	-7.350692	-123.99525	-15.678703	27.093212	7.363255	-94.000854	532.875	1000.0	547999	-8.249698	7.361853	-1.3121468	-128.54593	-8.249718	7.36035	0.31962264	-132.12032	8.068295	0.5546606	7886.812233448029
138	-17.29127	6.5235767	-10.484878	-27.381853	2.511063	4.5949197	9.424533	-5.647683	1000.0	1000.0	551999	-8.210895	7.6971917	-1.0706171	-160.82086	-8.211115	7.695006	0.08602333	-182.8197	8.04762	0.6642677	7931.400002002716
139	-13.714439	11.440377	0.3684865	-28.107971	-52.758423	19.580734	-27.100166	-96.404526	1000.0	1000.0	555999	-8.198099	7.56192	-0.8636317	-150.9934	-8.198367	7.5653872	-0.087708235	-159.60735	8.017607	0.67496395	7976.040422201157
140	-10.682578	8.023511	-4.142763	-24.345793	-36.966686	31.71222	4.6745286	-71.758644	1000.0	1000.0	559999	-8.133613	7.602712	-0.20057738	-144.14268	-8.133532	7.601821	1.5573518	-143.46921	7.9764514	0.6884615	8020.510821819305
141	-9.336027	8.3828125	0.35615695	-22.169306	-8.154512	6.1907654	0.64999527	-18.28988	1000.0	1000.0	563999	-8.024967	7.5333924	-0.34247768	-132.25558	-8.02496	7.5322433	1.1206647	-138.4671	7.893937	0.6428181	8065.035267591476
142	-17.273514	15.708696	9.308689	-29.013771	-49.972046	21.803122	-10.380769	-82.618484	1000.0	1000.0	567999	-7.8896027	7.4833913	-0.12262237	-138.14204	-7.8897576	7.4818254	1.398112	-139.95836	7.760995	0.5948228	8109.504431247711
143	-35.476852	18.050247	-22.92596	-66.44743	8.127501	25.123234	32.750797	-60.19318	1000.0	1000.0	571999	-7.775316	7.5089135	0.9607481	-138.64568	-7.7754207	7.5066814	1.867999	-142.68481	7.6258125	0.6066011	8154.461184501648
144	-4.1846313	26.42564	28.966093	-38.28948	23.919739	18.105219	51.150085	-10.656154	1000.0	1000.0	575999	-7.6657743	7.5143714	0.9354166	-138.57271	-7.665977	7.5130725	1.7233325	-138.82625	7.5239058	0.54294217	8198.819227695465
145	-15.192138	28.03293	16.767996	-60.307076	-47.070255	5.8400354	-39.483826	-60.540325	1000.0	1000.0	579999	-7.6139765	7.4599185	1.6049325	-145.30554	-7.6142306	7.4601164	3.813536	-147.95538	7.475546	0.59116083	8243.035737991333
146	-22.822807	10.701941	-10.540823	-37.289574	-1.0329252	8.986342	12.867718	-19.687529	1000.0	1000.0	583999	-7.533395	7.637049	2.2191827	-149.45888	-7.5335293	7.635741	4.288201	-149.21593	7.3765326	0.5943696	8287.708662509918
147	-4.8996563	12.737443	11.291093	-24.109625	-24.444347	4.668559	-14.718266	-31.709757	1000.0	1000.0	587999	-7.393507	7.398908	2.434495	-151.42294	-7.3937507	7.399628	3.2669456	-153.07812	7.228043	0.57174337	8331.891749858856
148	-21.42461	6.7263765	-11.94512	-30.204714	-33.805073	3.7896864	-28.321976	-39.348515	1000.0	1000.0	591999	-7.304651	7.7288485	2.7184696	-154.2285	-7.304633	7.7295995	6.7778397	-155.35156	7.1480255	0.6432308	8376.50359416008
149	-40.115868	14.32348	-26.076529	-64.069176	-36.82008	4.153224	-26.061726	-41.151367	1000.0	1000.0	595999	-7.1767325	7.782061	3.8111064	-157.5934	-7.1768217	7.782512	5.1152315	-163.98596	7.0313787	0.63564706	8420.686335325241
150	-45.04697	7.149501	-36.26784	-55.38962	-37.706028	2.0975778	-35.358097	-42.56286	1000.0	1000.0	599999	-7.108595	7.8518753	5.137437	-162.5679	-7.108856	7.8525286	7.124451	-165.08057	6.9431033	0.66930795	8465.181399583817
151	-25.788414	9.908474	-11.015235	-35.42553	-14.634844	3.1905713	-10.166181	-21.826403	1000.0	1000.0	603999	-7.0100718	7.8212028	3.7692719	-169.31343	-7.0101833	7.8211145	6.4310064	-175.72134	6.84114	0.7703502	8510.127960920334
152	-24.90763	10.815475	-12.227789	-40.25089	-63.229485	2.2913516	-60.189953	-66.62144	1000.0	1000.0	607999	-6.887262	7.684869	4.108754	-161.86732	-6.8875036	7.685158	4.869875	-161.63164	6.7093143	0.63340956	8555.285551071167
153	-24.256762	15.654393	0.9748675	-39.482094	-22.926037	4.686777	-13.802629	-30.122131	1000.0	1000.0	611999	-6.762751	7.4116406	2.7250962	-152.06975	-6.7630186	7.4105215	4.6910796	-151.97028	6.587796	0.6438689	8599.616779088974
154	-30.144394	3.9786787	-23.49128	-34.031666	-20.641422	3.841038	-16.537725	-28.106966	1000.0	1000.0	615999	-6.6991167	7.3026757	2.5137987	-150.07083	-6.699354	7.301741	3.4082384	-147.42944	6.539474	0.61662596	8644.36809372902
155	-40.471577	6.8472614	-32.884464	-48.343388	-32.813496	6.1943746	-21.612974	-44.12048	1000.0	1000.0	619999	-6.5964756	7.224321	2.2024193	-136.52382	-6.596712	7.22425	3.6494975	-134.07513	6.437499	0.6641052	8688.752835988998
156	-49.083256	4.877837	-43.901653	-56.800373	-45.994415	2.6906614	-41.179104	-51.10963	1000.0	1000.0	623999	-6.5789757	7.363963	3.9325297	-129.4497	-6.5793815	7.364926	4.683138	-128.61339	6.418376	0.62268823	8733.022388219833
157	-43.426365	4.704597	-38.178165	-48.592556	-58.26069	13.872529	-44.535908	-97.20993	1000.0	1000.0	627999	-6.491717	7.3040338	4.8290224	-134.24419	-6.4919186	7.3049455	5.8613524	-132.11462	6.3253026	0.68620616	8778.726517915726
158	-44.445477	3.172295	-39.753357	-48.59848	-44.654778	7.9282517	-33.467075	-64.64887	1000.0	1000.0	631999	-6.434211	7.287966	5.4150586	-134.34592	-6.4344835	7.2885113	5.8151712	-130.25932	6.2713156	0.63395417	8823.153606176376
159	-34.434006	8.806718	-21.320839	-45.720554	-14.345827	8.457927	-4.4925003	-36.41284	1000.0	1000.0	635999	-6.3401513	7.1846776	5.900768	-136.23898	-6.3402867	7.187649	7.8316917	-136.22205	6.2093835	0.56784874	8867.759997367859
160	-27.920208	4.9443655	-20.797922	-33.58765	-49.062336	28.540903	-20.931618	-123.74224	1000.0	966.6	639999	-6.3384113	7.1973734	6.34687	-134.38449	-6.3384695	7.1975107	8.088781	-139.08226	6.183055	0.578906	8911.763308763504
161	-24.96864	4.033845	-20.471155	-30.26407	-42.856968	17.120003	-22.97031	-83.58686	1000.0	1000.0	643999	-6.2998543	6.9968452	6.125698	-133.58992	-6.299818	6.998307	8.385171	-135.50174	6.16374	0.54769164	8956.253138542175
162	-35.25379	13.503189	-11.870398	-43.448524	-50.957176	16.610546	-32.00545	-80.5062	1000.0	1000.0	647999	-6.242067	6.703954	6.0529876	-142.90685	-6.2420626	6.704382	7.434193	-146.01378	6.103585	0.5342745	9000.926862478256
163	-13.814682	5.9807916	-10.060171	-24.168694	-40.223717	26.142612	-0.7095638	-76.86223	1000.0	1000.0	651999	-6.279281	6.7023807	6.00513	-145.95221	-6.279251	6.7025166	7.5853767	-148.39204	6.168527	0.53789914	9045.2384827137
164	-27.327347	15.385192	-10.622834	-52.243195	-19.604664	5.990781	-9.789736	-28.181955	1000.0	1000.0	655999	-6.288183	6.7566905	5.856269	-130.17549	-6.2882857	6.7552476	7.7101135	-134.41125	6.146094	0.59854466	9089.877989292145
165	-30.94521	6.945865	-20.020803	-38.284554	-69.85158	19.934776	-44.983475	-95.17791	1000.0	1000.0	659999	-6.3254585	6.8324933	5.222479	-141.09917	-6.325331	6.8305387	6.6597185	-147.5694	6.1625533	0.5602592	9134.685169935226
166	-41.595207	5.3386106	-36.13696	-50.183464	-68.22182	16.186632	-49.5341	-95.38786	1000.0	1000.0	663999	-6.3671417	6.9212704	6.16637	-154.89523	-6.3669086	6.9228606	9.0366125	-160.3995	6.225517	0.6369475	9179.113073348999
167	-32.448845	4.9836164	-27.468796	-40.37865	-32.128906	2.2858067	-28.06438	-35.965244	1000.0	1000.0	667999	-6.3945475	7.0476384	6.5920734	-148.08751	-6.3943925	7.047776	7.13552	-153.81091	6.25768	0.62351686	9224.086220026016
168	-30.08066	4.387901	-23.70867	-35.45947	-35.22328	7.4694705	-26.627485	-55.98375	1000.0	1000.0	671999	-6.3727593	7.0773673	6.831808	-185.29953	-6.372508	7.0745087	7.6067834	-189.78047	6.2222996	0.67738533	9268.69399690628
169	-27.014996	5.3672533	-21.100012	-35.65251	-36.272247	7.110832	-27.451239	-55.914497	1000.0	1000.0	675999	-6.3597693	6.884471	7.0250773	-171.01776	-6.3600626	6.8881173	7.973808	-173.91553	6.1920733	0.5838828	9313.584831237793
170	-15.57199	4.1053796	-11.354331	-21.640099	-31.224329	29.097935	-6.19435	-85.450806	1000.0	1000.0	679999	-6.314512	6.7876945	8.235082	-157.79204	-6.31444	6.788345	10.006782	-159.63443	6.183661	0.5273347	9358.16058087349
171	-9.363749	6.181312	-3.7479935	-19.37254	-62.221474	3.7777395	-56.267662	-68.30328	1000.0	1000.0	683999	-6.2681265	6.7533703	9.139467	-157.94124	-6.267985	6.754823	11.010083	-153.27737	6.152913	0.5515839	9403.357038736343
172	-22.45537	6.5522194	-12.627459	-30.396484	-30.048168	14.919835	-16.165205	-65.80549	1000.0	1000.0	687999	-6.2183156	6.9119573	9.478571	-149.09445	-6.218294	6.9119864	10.661875	-145.04326	6.0865607	0.51386774	9447.895264148712
173	-19.134373	5.1066723	-13.653632	-26.577024	-24.027914	9.465251	-9.089269	-40.605076	1000.0	1000.0	691999	-6.17496	7.0708447	10.520228	-147.74873	-6.1752114	7.0696974	12.975019	-146.30429	6.0702043	0.50853544	9492.520518064499
174	-16.216442	7.453907	-3.7616613	-22.530704	-43.47712	30.650713	-15.5597105	-90.59924	1000.0	1000.0	695999	-6.1513195	7.050828	9.92621	-150.34863	-6.151203	7.0471473	10.188192	-149.71	6.017247	0.54221433	9537.385463953018
175	-14.0596895	5.76154	-4.558805	-18.849955	-44.989643	19.140581	-22.317999	-74.44446	1000.0	1000.0	699999	-6.1470237	7.160088	9.4379635	-155.36275	-6.147018	7.159144	10.199794	-151.09949	6.0139236	0.5722936	9581.889575481415
176	-15.937822	9.26517	-0.065311335	-22.817232	-13.044432	3.5110376	-9.168591	-20.81218	1000.0	1000.0	703999	-6.0799375	6.909757	8.657593	-142.9249	-6.0801773	6.9096007	9.761492	-140.94159	5.9495873	0.5339378	9626.526084184647
177	-12.588186	4.3275294	-5.1144023	-15.518389	1.0154469	2.8244534	4.5398107	-2.9653585	1000.0	1000.0	707999	-6.0573745	6.948611	10.106267	-150.85634	-6.0573783	6.948568	12.616386	-149.13899	5.930336	0.54191685	9670.900456905365
178	19.785177	8.422773	30.133175	9.722907	-2.5300984	3.613589	4.9003463	-6.7602534	1000.0	1000.0	711999	-6.0257754	6.863913	8.966093	-144.80936	-6.025868	6.8646784	10.903649	-147.76437	5.8978386	0.5399214	9715.598385334015
179	-0.12399697	8.195676	9.116995	-13.2867985	-117.43762	4.9959273	-107.380356	-122.025536	1000.0	63.7	715999	-5.987246	6.7862115	6.0402155	-164.82605	-5.9873877	6.7842436	7.3709335	-166.774	5.866789	0.5023363	9751.396460533142
180	3.0244231	9.272387	18.357283	-6.245305	6.560842	25.980263	27.541956	-50.61861	1000.0	1000.0	719999	-5.921967	7.0107355	4.418016	-196.1425	-5.921952	7.007623	4.5822043	-191.49588	5.7640133	0.5286948	9797.156823396683
181	26.539467	8.357083	38.063004	16.009583	36.09349	7.8861346	48.885494	23.000303	1000.0	1000.0	723999	-5.9039645	7.257141	3.9390256	-173.35991	-5.9039917	7.2561197	3.9697883	-175.42828	5.8037763	0.5843396	9842.15014219284
182	30.031027	2.1057646	33.317905	27.937414	43.561707	7.865958	59.112602	29.64737	1000.0	1000.0	727999	-5.890635	7.407137	4.0875416	-165.53996	-5.8904657	7.404722	4.4212027	-163.73648	5.763578	0.61683714	9887.125850200653
183	45.231327	9.904876	59.220074	34.349705	31.57578	6.0842147	39.20387	21.280397	1000.0	1000.0	731999	-5.7839713	7.274786	4.4308352	-151.124	-5.7840867	7.276235	4.5919733	-153.08333	5.659174	0.6390094	9931.909549474716
184	54.561752	16.916605	73.042465	27.433935	58.90609	6.528313	65.68778	47.679993	1000.0	1000.0	735999	-5.7141786	7.22018	4.6052494	-150.11539	-5.7141724	7.220674	6.3104186	-149.46855	5.5965977	0.5744152	9976.715874671936
185	69.06169	5.4968133	76.05273	61.768753	78.19	5.1132183	86.4374	69.2284	1000.0	1000.0	739999	-5.5733724	7.0037203	4.4133844	-136.26982	-5.5734034	7.004428	5.106268	-137.64014	5.4302406	0.52868146	10020.990597248077
186	69.84049	14.631796	92.88618	55.779926	78.21869	6.255353	90.939575	68.9098	1000.0	1000.0	743999	-5.4866037	6.885619	4.915392	-139.16518	-5.487132	6.8865423	6.035735	-139.62373	5.333	0.501798	10065.956797599792
187	78.47916	4.8526096	83.88173	73.210045	69.09165	7.3068295	83.86533	55.616943	1000.0	1000.0	747999	-5.374912	6.9436665	4.7895527	-132.4436	-5.3746233	6.9414105	7.0401244	-134.57079	5.209176	0.5079817	10110.34425663948
188	47.36791	7.762089	56.02887	36.27666	28.69314	47.335064	54.689037	-111.429245	1000.0	940.8	751999	-5.1451683	6.8943744	5.026633	-138.06949	-5.1449275	6.8943133	7.787177	-139.0817	4.982206	0.49489063	10155.002417564392
189	25.43249	10.360211	42.41847	14.780099	35.60683	7.54831	50.475132	21.222797	1000.0	1000.0	755999	-4.890771	6.8466525	5.2346516	-129.46292	-4.8905935	6.845056	8.618218	-130.21956	4.762682	0.51882017	10200.34671497345
190	36.43931	8.696989	42.50283	21.428446	29.69776	7.1326866	36.493797	11.983835	1000.0	1000.0	759999	-4.7366424	6.917648	5.5590386	-136.94688	-4.7365355	6.9175916	8.001552	-133.78622	4.5819597	0.5218059	10244.915260314941
191	54.832565	12.652407	66.556	35.319256	82.22969	4.628072	89.36472	74.78026	1000.0	1000.0	763999	-4.643355	6.956631	5.47266	-131.29707	-4.6434555	6.9553514	7.291218	-136.89171	4.513059	0.47636762	10290.068716287613
192	71.92307	7.6966653	77.91932	59.037144	87.08104	6.9657054	93.87476	73.49922	1000.0	1000.0	767999	-4.612086	7.1257057	5.3935604	-135.26578	-4.611989	7.124746	9.342385	-131.18356	4.46479	0.50473917	10322.11846613884
193	75.46823	2.8799205	78.71902	72.30763	72.35547	6.2490535	82.06311	62.13896	1000.0	1000.0	771999	-4.5313168	7.138582	5.4043684	-142.67485	-4.531273	7.1362166	5.677229	-139.6666	4.4076886	0.48373675	10350.80636048317
194	80.7885	1.7854208	83.17604	78.59312	97.7873	4.808687	108.87049	89.85695	1000.0	1000.0	775999	-4.461696	7.18805	5.7861743	-155.0941	-4.4616017	7.1861987	7.230165	-155.5045	4.324215	0.50841075	10379.369901418686
195	82.248344	5.4325438	88.450905	73.55218	80.77791	6.174568	96.83153	73.69746	1000.0	1000.0	779999	-4.407566	7.374061	7.2223735	-163.4546	-4.40737	7.3710613	6.5759997	-167.06018	4.2573233	0.56318974	10408.296468496323
196	74.52768	7.19151	86.368675	68.10382	61.304638	7.8981066	71.69326	45.90923	1000.0	1000.0	783999	-4.3941655	7.434399	7.2804985	-183.32437	-4.394324	7.4308853	7.002727	-181.61201	4.2749553	0.6066947	10437.16146993637
197	54.195457	6.9300656	65.3594	47.808464	41.722054	4.980209	49.890743	34.58818	1000.0	1000.0	787999	-4.3417115	7.4414682	6.9174476	-184.53885	-4.3418136	7.4404297	7.7809887	-189.08185	4.1955395	0.62421554	10465.861521720886
198	38.60306	8.716142	49.193317	29.90569	-12.315504	4.3024526	-3.823587	-19.506704	1000.0	1000.0	791999	-4.2706757	7.5606513	6.8752584	-175.03152	-4.270633	7.558839	8.636992	-175.68134	4.123386	0.6917428	10494.519125461578
199	2.0107932	56.231617	49.06733	-107.96891	20.209835	39.434155	41.148045	-96.62232	814.8	946.3	795999	-4.1823683	7.718665	6.9987116	-177.43468	-4.1824327	7.718743	7.530091	-169.55287	3.9940958	0.70482415	10522.592905521393
200	17.437315	58.826458	60.752758	-99.13118	44.837776	5.416422	55.733105	35.71621	891.2	1000.0	799999	-4.0614758	7.6830387	7.196215	-181.34344	-4.0616226	7.683615	7.404372	-184.20457	3.8974206	0.655848	10551.687369585037
201	54.25097	6.202096	61.95477	47.11296	53.46043	9.455937	68.29912	33.48544	1000.0	1000.0	803999	-4.0912137	7.959504	6.8564887	-180.79301	-4.09138	7.956996	7.0508523	-186.20021	3.9223344	0.68612987	10580.572792291641
202	34.529667	13.05538	53.68654	17.049992	47.052467	7.4413743	60.69007	33.75318	1000.0	1000.0	807999	-4.0924635	8.138755	6.819994	-197.88232	-4.092413	8.138134	7.038435	-197.03825	3.9324207	0.71787083	10609.009093284607
203	29.900736	18.627203	54.206608	7.6724544	5.469014	8.075796	21.123384	-3.9537535	1000.0	1000.0	811999	-4.1133733	8.42064	6.8355393	-202.43544	-4.1139235	8.419618	7.007164	-202.97945	3.9765131	0.8848058	10637.821896076202
204	-0.74650764	10.470442	13.381275	-15.520457	-8.0607605	11.347701	9.942109	-26.986866	1000.0	1000.0	815999	-4.232442	8.87351	6.776893	-218.32149	-4.232632	8.8720045	6.8354797	-220.76091	4.1035614	0.9834611	10666.62679553032
205	0.9050536	13.523284	22.724989	-14.291806	27.344156	7.6175857	36.887707	9.839692	1000.0	1000.0	819999	-4.2785563	9.174531	7.0919952	-242.2124	-4.2785263	9.172295	7.1191225	-236.99031	4.11508	1.0102184	10695.116654634476
206	38.066498	7.864293	47.040916	26.199574	60.96231	7.5053177	72.42909	46.140736	1000.0	1000.0	823999	-4.356317	8.980795	7.2189837	-210.90128	-4.356787	8.979709	10.340072	-209.46852	4.170305	1.1313802	10724.039139270782
207	46.792168	6.465611	54.9532	39.680347	44.691692	5.3756266	52.868164	35.973675	1000.0	1000.0	827999	-4.313455	8.631054	7.15802	-211.28615	-4.313855	8.630838	7.353052	-204.24057	4.1278515	1.0658346	10752.901043176651
208	38.207504	10.948716	49.130886	19.965572	27.596634	3.7183626	32.452827	20.517555	1000.0	1000.0	831999	-4.1631284	8.320483	7.3031197	-180.9285	-4.1631284	8.319246	7.700609	-180.25734	3.9686818	0.93063325	10781.516301870346
209	54.837357	12.792233	71.20405	40.498013	72.63139	16.693733	90.7282	32.78207	1000.0	1000.0	835999	-4.055917	8.193594	7.7689805	-156.82025	-4.0558968	8.190497	7.9136543	-159.01369	3.868315	0.8897944	10810.012447357178
210	61.72887	11.837575	74.42536	47.250156	49.96744	13.203985	72.08394	26.837517	1000.0	1000.0	839999	-4.0028677	8.310359	7.9445605	-173.52208	-4.0029354	8.313785	8.550321	-171.4521	3.8382165	0.850181	10838.882171154022
