Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
46	360.99463	75.24062	552.01166	213.5638	69.77193	125.92861	55.642178	211.02545	-46.923542	188000	-3.015995e-08	431.61545	-0.018597342	-402.50372	0.9143827	0.018073829	0.26725	2.0	413.2434251308441
47	380.02423	99.388405	714.5109	216.04561	74.01852	124.519714	54.265938	213.07988	-41.658855	192000	3.1352045e-08	652.8842	-0.02060907	-607.4943	0.9143428	0.01546805	0.24175	2.0	422.88632345199585
48	357.87268	69.437904	530.23303	207.69716	69.03509	129.5397	57.46243	217.72118	-45.978363	196000	4.863739e-08	739.0282	-0.024710935	-692.25934	0.91429156	0.019974696	0.3945	3.0	432.5188629627228
49	336.2121	71.87986	547.4267	186.14775	65.42623	123.54935	56.262745	213.93071	-26.585983	200000	-2.0503998e-08	620.42285	-0.030814957	-582.522	0.91423285	0.023035701	0.374	3.0	441.5129482746124
50	356.51474	85.270195	635.8298	189.36613	68.82456	123.44791	53.62902	213.69402	-21.320261	204000	1.525879e-08	627.93835	-0.021270407	-588.5182	0.91418207	0.015880264	0.19175	2.0	450.5170269012451
51	375.54333	86.11692	646.9444	217.63199	73.09259	128.85072	54.48786	214.84428	-29.792795	208000	1.1086464e-08	551.242	-0.027051622	-517.0917	0.91420895	0.023422591	0.37125	3.0	459.8863308429718
52	374.39462	74.838806	630.547	189.98529	72.12727	126.43499	56.504055	213.83917	-45.02987	212000	-3.5762786e-09	605.37396	-0.030044788	-573.52704	0.91425556	0.02051498	0.35275	3.0	468.9146640300751
53	349.26044	69.93853	538.33594	105.25219	67.254234	129.06522	56.03388	220.252	-28.857697	216000	1.0609627e-08	483.28622	-0.04245211	-448.06653	0.9142385	0.016870076	0.332	4.0	479.4654302597046
54	369.80878	74.90081	603.995	242.80043	71.56364	124.11431	54.65193	211.78676	-44.333153	220000	-6.437302e-09	488.13925	-0.03169897	-454.76578	0.9141792	0.0151340375	0.3315	3.0	488.71840739250183
55	369.08432	78.04791	560.4677	202.00859	70.71429	127.80235	56.39111	219.38382	-51.225754	224000	1.525879e-08	465.45334	-0.029859794	-433.47192	0.91416883	0.018083503	0.32375	3.0	497.7853651046753
56	364.23358	81.84782	773.96466	248.00912	70.41071	127.69182	55.80589	221.11064	-20.756159	228000	3.1471252e-08	453.16467	-0.029695805	-422.27032	0.91412205	0.019960517	0.33975	3.0	507.4106619358063
57	365.40512	89.82036	641.80664	235.71924	70.46429	128.43604	55.28635	217.79199	-41.234573	232000	-6.9141386e-09	589.20746	-0.022864075	-548.2195	0.91406655	0.020572497	0.22525	2.0	516.4260356426239
58	399.2772	93.53137	743.60175	233.50665	76.21154	132.95984	55.4885	219.9924	-15.483808	236000	-1.9609928e-08	550.0945	-0.015685638	-517.65607	0.9140333	0.018582528	0.30125	2.0	525.4476838111877
59	369.63345	87.06094	672.99194	234.11517	70.8	132.72585	56.76919	227.91698	-20.131914	240000	2.861023e-09	656.3866	-0.028678395	-617.9301	0.9139607	0.021896675	0.363	3.0	534.6580765247345
60	377.91656	78.31482	594.83496	217.0188	71.41071	128.94977	57.540874	220.27429	-6.8370333	244000	6.198883e-09	507.88123	-0.031863995	-476.7477	0.9138518	0.019627707	0.32025	3.0	543.8205845355988
61	388.34116	83.70285	741.84503	264.2036	74.37736	132.79153	56.712204	228.80496	-52.482197	248000	2.8610229e-08	500.91647	-0.029612692	-477.5366	0.9136771	0.023748	0.328	3.0	552.9672131538391
62	369.77246	78.63802	655.5103	192.76353	71.16071	130.27492	57.51331	223.17346	-30.77985	252000	1.8835069e-08	481.11526	-0.02799741	-452.12048	0.9134652	0.023698883	0.36025	3.0	562.166848897934
63	369.45096	64.98278	564.2557	241.1123	70.96429	126.13274	55.839424	220.26811	-27.136786	256000	-9.536744e-10	428.56622	-0.031813823	-408.5702	0.9133312	0.024415633	0.33025	3.0	571.3989865779877
64	372.28564	72.50771	599.54877	218.52675	70.94643	130.44202	54.557735	217.3636	-17.740774	260000	-2.861023e-09	406.87256	-0.030232672	-380.90347	0.91322464	0.018403525	0.336	3.0	580.7668006420135
65	374.7837	71.87235	613.53284	223.3132	71.30357	128.45247	56.643673	228.06332	-15.370539	264000	3.194809e-08	428.62482	-0.03063686	-405.78265	0.9131611	0.022652717	0.36525	3.0	590.1439278125763
66	375.48904	53.38258	488.5488	244.5887	70.76786	131.42166	55.951603	221.38278	-14.847465	268000	3.3378602e-09	341.3508	-0.019206906	-323.20078	0.9130649	0.017767264	0.24225	2.0	599.4423258304596
67	379.4809	78.80779	716.8792	256.45016	71.25	129.58884	55.670162	222.85927	-8.737156	272000	1.4066696e-08	399.9706	-0.028441578	-370.5067	0.9129872	0.015097727	0.35325	3.0	608.8381295204163
68	367.35077	76.19949	656.9088	248.6496	69.68421	131.32597	57.199512	223.18109	-26.532658	276000	-4.2915342e-09	513.4325	-0.029906431	-489.7812	0.9128685	0.01998926	0.3015	3.0	618.0526766777039
69	365.77527	82.92448	578.212	155.1916	69.50877	128.69116	56.9381	223.32144	-22.181255	280000	2.9563903e-08	512.0643	-0.031791344	-479.5964	0.912729	0.021641834	0.32375	3.0	627.2712798118591
70	378.55396	69.975075	642.19904	268.54703	71.32143	129.69275	56.22533	221.85225	-13.925343	284000	-1.9073487e-09	358.76263	-0.023678858	-342.19226	0.9125858	0.01651488	0.23225	2.0	636.5002675056458
71	371.43024	77.502014	591.696	238.14459	71.19643	129.29132	57.08295	236.51062	-42.466316	288000	9.059906e-09	384.79712	-0.02831315	-363.2518	0.9124665	0.019508447	0.329	3.0	646.021966457367
72	376.06003	64.502914	481.8262	245.26793	71.90909	129.60385	56.486206	231.68784	-16.671478	292000	-6.437302e-09	378.755	-0.030833356	-358.29178	0.912302	0.0181581	0.3455	3.0	655.3957448005676
73	371.21317	78.8621	667.2683	243.58499	70.71429	129.64693	55.760418	220.69116	-37.955177	296000	5.5789947e-08	461.91937	-0.022744859	-437.87646	0.9121344	0.018680597	0.22975	2.0	664.6985070705414
74	375.04694	72.5835	522.57416	196.41827	71.36364	130.20335	56.038124	222.05435	-34.021942	300000	-1.0967255e-08	405.77393	-0.015819395	-387.77112	0.9120236	0.016371636	0.259	2.0	674.0833818912506
75	400.05228	101.33536	768.9114	222.44965	75.86539	130.01674	56.29949	231.57356	-34.405003	304000	1.8119811e-08	645.596	-0.021138167	-611.2092	0.911917	0.018291632	0.23725	2.0	683.4302248954773
76	379.06366	72.7271	655.9009	249.51634	72.509094	137.98169	56.987648	242.7075	-17.28132	308000	4.315376e-08	542.02625	-0.01630642	-517.0078	0.911835	0.018934159	0.2945	2.0	692.7483487129211
77	380.8729	64.61644	561.1431	158.46959	73.296295	127.78056	58.0838	224.304	-36.977356	312000	8.46386e-09	511.3619	-0.028530383	-486.89984	0.9117608	0.020529525	0.33	3.0	702.0655210018158
78	399.06528	84.689384	636.43854	248.36882	75.82692	130.73993	55.020718	221.12106	-22.261131	316000	3.194809e-08	562.4722	-0.03147621	-534.9848	0.9116238	0.022396235	0.35425	3.0	711.3587846755981
79	376.49603	76.40019	614.51404	249.24837	71.854546	132.82559	58.457558	230.32397	-19.21036	320000	-2.3126603e-08	466.39493	-0.022244634	-444.5583	0.91150826	0.016783748	0.25	2.0	720.5280437469482
80	390.30222	87.59728	661.7157	185.50822	73.74074	133.97256	57.11302	230.65205	-1.2521334	324000	-1.1920929e-09	477.42276	-0.020477908	-448.7309	0.9114306	0.015665002	0.258	2.0	729.7102694511414
81	386.597	86.95253	768.5254	244.35803	72.72727	133.87067	57.249607	227.20247	-11.135644	328000	1.9073486e-08	422.35187	-0.019096639	-399.54025	0.9113316	0.023077732	0.29025	2.0	739.4745719432831
82	380.0201	89.45759	800.5355	246.11382	71.89091	132.48647	58.332558	235.12936	-22.851364	332000	3.051758e-08	448.79956	-0.018145429	-424.01334	0.91121304	0.019647915	0.245	2.0	748.9870104789734
83	376.63486	66.84965	575.9027	227.95131	71.545456	128.7489	55.744076	230.88885	-23.119373	336000	2.9325486e-08	504.0117	-0.018002212	-479.96338	0.91112053	0.015072454	0.25925	2.0	758.3294003009796
84	400.8791	80.719406	686.95935	262.05197	75.41509	132.78569	55.336132	217.14642	-19.997814	340000	-2.0384789e-08	445.14377	-0.029600866	-422.99597	0.911052	0.019769486	0.33	3.0	768.284481048584
85	371.41745	68.00452	585.15784	257.8951	71.30357	131.05054	59.065983	227.96056	-30.474773	344000	-1.4305114e-08	430.8099	-0.032148827	-410.7052	0.91094404	0.019677877	0.25675	3.0	778.0580770969391
86	376.70612	75.58227	644.33716	253.588	71.472725	130.10115	56.026497	227.61743	-31.104158	348000	-5.722046e-09	409.6937	-0.021114433	-389.35645	0.91088825	0.018354189	0.289	2.0	787.9197237491608
87	388.01773	93.80824	690.00305	231.75014	74.71698	131.17734	56.097923	229.91353	-10.353504	352000	-5.531311e-08	461.66837	-0.015619205	-438.5065	0.9108659	0.02679518	0.3065	2.0	797.4491572380066
88	395.94608	90.52062	681.302	232.25328	75.35849	132.29413	55.059147	237.79349	-3.4899771	356000	-3.4928323e-08	479.2945	-0.019123184	-454.79843	0.91080475	0.020226613	0.2255	2.0	806.9611539840698
89	387.15726	77.54876	584.357	186.07309	73.24074	135.11221	57.893593	234.40794	-32.48211	360000	5.1021576e-08	475.4154	-0.029277228	-454.264	0.9107455	0.017911036	0.31775	3.0	816.3295314311981
90	403.69812	87.60031	569.56104	246.5169	77.78432	133.23529	57.866634	232.68617	-55.564384	364000	-2.9563903e-08	577.4867	-0.034895744	-556.5516	0.9106686	0.016344324	0.29375	3.0	825.9946327209473
91	380.78986	78.08259	555.44403	246.31271	73.14815	131.8491	57.962887	234.5328	-29.221497	368000	-2.2888184e-08	453.12875	-0.020982381	-435.46204	0.91060096	0.016230192	0.262	2.0	835.8029589653015
92	387.37515	89.57891	620.37164	154.57254	74.45283	132.66609	57.39764	223.43713	-21.829304	372000	6.4611434e-08	615.1683	-0.018194133	-588.0296	0.9105633	0.019548805	0.31375	2.0	845.2681460380554
93	390.27185	87.2053	691.9429	242.77496	75.320755	130.29036	58.735313	226.18219	-37.822292	376000	-8.8214875e-09	632.1961	-0.027986499	-607.5153	0.91055	0.019913513	0.33875	3.0	854.7173805236816
94	394.57764	88.731995	605.6582	233.88591	75.37736	133.57375	56.60277	227.16394	-23.126854	380000	-3.0994416e-09	536.001	-0.029686494	-516.34283	0.91053474	0.023549218	0.3555	3.0	864.3263828754425
95	397.7426	88.506935	693.3087	238.11316	75.22642	131.80222	58.197754	230.08282	-12.438659	384000	2.6464463e-08	539.75055	-0.032097176	-518.0169	0.9104907	0.019145204	0.34325	3.0	873.8980510234833
96	384.5073	90.0085	653.04144	226.26169	73.64815	136.83078	57.7427	236.03725	-12.009796	388000	-2.4080277e-08	707.08875	-0.03205488	-683.4528	0.9104632	0.018959986	0.3185	3.0	883.4564342498779
97	398.1348	94.92335	678.81433	219.46642	75.92308	133.881	57.617466	229.08151	-20.653662	392000	6.6757204e-09	618.85876	-0.025043225	-597.55695	0.9103403	0.01750467	0.25225	2.0	892.9130630493164
98	401.9014	98.70474	682.64124	227.40944	76.67308	131.70256	58.563564	236.7283	-32.671955	396000	-2.0980835e-08	609.2191	-0.01691385	-585.77484	0.9102505	0.027829245	0.27725	2.0	902.5424892902374
99	397.53122	94.21078	608.51556	104.56765	74.92453	138.58812	57.699448	243.32094	-18.80806	400000	-5.197525e-08	626.684	-0.028445687	-598.51965	0.91012794	0.020516526	0.353	3.0	912.0477256774902
100	377.8156	76.47409	512.27893	211.75215	72.145454	134.58421	59.699417	246.04836	-27.129644	404000	1.1920929e-08	609.2227	-0.023532424	-586.2049	0.90994143	0.015496866	0.2445	2.0	921.4082329273224
101	418.64508	92.972275	662.0275	234.12279	80.0	130.34462	56.080593	233.39658	-22.239859	408000	-3.409386e-08	690.34564	-0.017418489	-668.5621	0.9098794	0.022304228	0.3385	2.0	930.7539081573486
102	376.46283	69.945145	556.37335	209.76125	70.78571	137.16228	58.970955	236.0669	-4.6759796	412000	-9.536744e-10	514.20496	-0.016689306	-494.0658	0.90982974	0.024819737	0.3275	2.0	940.3075289726257
103	381.5796	68.5983	519.7335	271.21014	71.94546	129.86292	56.83986	230.30382	-29.973545	416000	4.7683715e-09	593.9014	-0.018943578	-570.0034	0.90981746	0.019930007	0.30275	2.0	949.9286015033722
104	365.52756	72.79814	584.2644	220.25925	69.45614	131.26616	56.576206	233.21442	-31.699923	420000	-1.4781952e-08	500.8255	-0.030055825	-483.3	0.9097859	0.017311687	0.348	3.0	959.4001998901367
105	385.78635	68.996346	588.7967	266.24213	72.57407	129.07616	55.729836	228.3586	-15.892034	424000	8.8214875e-09	400.33963	-0.034709908	-384.41797	0.90975046	0.017669521	0.3515	3.0	968.8951663970947
106	365.67712	63.305077	594.37366	239.68677	68.534485	130.9723	57.882713	232.47606	-21.567757	428000	4.2915342e-09	392.99005	-0.03256889	-378.87854	0.90973896	0.016030967	0.33375	3.0	978.3417766094208
107	402.07108	73.991005	630.3762	271.19217	75.94231	131.59048	55.694286	225.89435	-6.8921695	432000	3.2663344e-08	459.46643	-0.031743325	-441.71436	0.9098249	0.023536015	0.33325	3.0	988.1734340190887
108	377.33	84.21306	654.9927	203.25711	71.818184	132.73366	59.366714	233.4828	-45.432518	436000	-3.194809e-08	551.186	-0.0212311	-525.5602	0.9098797	0.017756335	0.27625	2.0	997.760265827179
109	394.25916	63.432323	603.5271	274.41293	73.833336	131.64389	56.402813	243.76518	-12.895141	440000	-1.4305115e-09	370.2138	-0.018020283	-355.95575	0.9098753	0.018945482	0.22525	2.0	1007.1645827293396
110	407.12976	71.74065	586.5138	299.54984	76.90385	134.92163	57.666	228.02301	-20.849106	444000	-1.9431114e-08	387.8715	-0.044718303	-371.81787	0.9098535	0.016754685	0.35675	4.0	1016.6911957263947
111	400.8905	80.76953	650.73047	263.59875	74.58491	137.77827	58.493214	233.14224	-7.9655485	448000	-6.9618224e-08	470.00967	-0.044345573	-450.11575	0.9098604	0.018008253	0.365	4.0	1026.2801463603973
112	388.2219	65.81606	545.4256	252.6977	73.25926	134.57545	58.783062	231.96318	-15.156115	452000	1.9073487e-09	467.04697	-0.018230094	-453.06583	0.90992445	0.018095767	0.24275	2.0	1035.6347856521606
113	387.3381	69.6122	558.97626	265.76248	72.72727	130.20232	58.04409	226.54716	-15.524449	456000	-1.3351441e-08	463.80698	-0.01863941	-447.00772	0.9099532	0.015361827	0.2525	2.0	1044.9919965267181
114	399.0119	104.24927	730.66614	238.54784	76.745094	135.49963	56.646374	238.28	-12.704622	460000	2.0503998e-08	559.50275	-0.033994783	-538.6389	0.9099687	0.020295586	0.2935	3.0	1054.467656135559
115	387.60236	64.43778	540.1982	256.79718	72.38182	136.14754	58.434418	232.40572	-23.1467	464000	-3.182888e-08	455.7611	-0.030629102	-441.84283	0.90997744	0.023724401	0.33675	3.0	1063.9324405193329
116	402.557	99.94647	699.5919	194.92805	75.94231	133.72571	56.813404	232.04236	-45.939606	468000	-6.151199e-08	572.1375	-0.032913826	-551.4027	0.9099953	0.019926822	0.328	3.0	1074.1897087097168
117	409.03156	81.53785	608.32513	255.83719	76.76923	135.91898	59.13348	237.65385	-10.225888	472000	4.8160555e-08	393.60544	-0.03199518	-380.98767	0.9099846	0.02174277	0.34775	3.0	1084.2520840168
118	409.9919	104.32182	793.67584	272.15363	77.52941	137.76619	59.257675	235.69653	-20.914686	476000	5.9604646e-09	513.3321	-0.03288407	-496.39175	0.91007006	0.025301509	0.3685	3.0	1094.143613576889
119	430.07047	114.771225	781.3976	260.65457	82.104164	138.06508	59.426453	239.68729	-29.934202	480000	1.1205673e-08	634.4105	-0.02529529	-616.3176	0.9100719	0.017390745	0.21625	2.0	1103.8149223327637
120	384.90424	69.74273	578.16766	247.90025	73.57407	137.4944	59.58905	248.11836	-17.219448	484000	2.6464463e-08	609.24994	-0.032509197	-594.85834	0.91005003	0.019227482	0.323	3.0	1113.373954296112
121	395.35938	86.200935	621.9375	195.3308	74.84906	133.02112	57.229603	240.96758	-25.606447	488000	2.002716e-08	607.14825	-0.031487674	-587.8839	0.9100334	0.022802263	0.33925	3.0	1122.7797074317932
122	384.7802	73.22896	557.39166	250.08289	72.01818	131.22618	57.92133	232.03256	-12.562551	492000	4.8041343e-08	583.05	-0.025203219	-569.51447	0.91003025	0.015125143	0.23875	2.0	1132.2757499217987
123	383.01505	75.232185	565.24884	237.8024	71.74545	134.76332	57.20488	231.85838	-24.029785	496000	4.172325e-09	435.25238	-0.026645357	-421.63965	0.91006184	0.021634018	0.33325	3.0	1142.086720943451
124	392.5359	85.443855	740.0842	249.23415	73.296295	132.78712	56.16874	235.61995	-14.10654	500000	-2.002716e-08	446.01038	-0.031345055	-431.81573	0.9100635	0.016794	0.309	3.0	1152.7827105522156
125	415.54636	77.35932	587.35077	293.42554	79.6	134.7542	58.251247	236.33289	-24.591383	504000	3.6239623e-08	415.18463	-0.024316637	-403.07715	0.9100411	0.019890485	0.23875	2.0	1162.3468418121338
126	420.96317	119.23722	837.94495	210.70757	80.5102	139.47682	58.765713	247.31323	-43.364494	508000	-1.847744e-08	595.95306	-0.031231442	-573.6639	0.9100167	0.018290253	0.316	3.0	1172.042299747467
