Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
110	40.8572	1.1562036	42.79438	39.877407	42.257717	1.7683383	44.92401	39.231277	1000.0	1000.0	439999	3.7513938	9.692984	42.285675	-15.226456	3.7513967	9.692895	42.27275	-15.509144	-3.816868	0.043228857	5475.276793718338
111	43.76043	4.6660385	50.770508	38.198666	52.42472	1.1331886	54.222134	50.518288	1000.0	1000.0	443999	3.6430025	9.647295	42.430042	-15.660004	3.6429656	9.647232	42.361862	-16.560219	-3.6906734	0.04401866	5518.255973100662
112	51.109795	0.29838762	51.58777	50.765415	51.071167	3.6011384	53.864014	42.495323	1000.0	1000.0	447999	3.5932765	9.727119	43.435745	-15.973952	3.593248	9.727037	43.426468	-17.269093	-3.6538184	0.043657724	5559.180878400803
113	51.566715	1.1042541	53.00813	49.906296	51.12473	2.1720896	56.379272	48.593246	1000.0	1000.0	451999	3.5994766	9.789738	43.9729	-16.048597	3.5994768	9.789645	43.87845	-16.204767	-3.642766	0.042562693	5600.933303356171
114	50.94077	0.74582124	51.616108	49.690865	50.870777	4.3196735	55.540726	42.502197	1000.0	1000.0	455999	3.496069	9.752888	44.89673	-16.32046	3.4960818	9.752762	44.72197	-15.298804	-3.583915	0.041797377	5643.128118276596
115	55.45587	3.588337	61.30331	51.965954	55.49566	3.0044792	60.546223	51.586052	1000.0	1000.0	459999	3.4507625	9.752766	45.029182	-16.460693	3.4507985	9.752755	44.851097	-16.929413	-3.524498	0.040133826	5686.664873123169
116	54.226112	3.2157445	59.529316	50.85882	54.0122	0.6060536	54.780533	52.850044	1000.0	1000.0	463999	3.39222	9.727094	44.75506	-16.864895	3.392214	9.727092	44.69836	-17.520634	-3.4651074	0.037956152	5729.657801866531
117	51.248375	4.5782795	55.431484	43.738228	53.28189	1.3246355	55.566463	50.77613	1000.0	1000.0	467999	3.324939	9.668447	44.175194	-17.389513	3.3249502	9.668551	44.19357	-16.192616	-3.356912	0.03728874	5770.311293363571
118	54.741047	4.0064654	61.446423	50.981083	54.361855	1.9560883	57.817013	51.840324	1000.0	1000.0	471999	3.2299788	9.67879	43.17684	-17.58339	3.229951	9.678834	43.123394	-18.13513	-3.2713857	0.038947918	5814.002577781677
119	45.98847	2.0433936	49.146717	43.57102	53.15861	2.2589025	56.087166	49.934547	1000.0	1000.0	475999	3.2504685	9.717113	42.585552	-17.113777	3.2504175	9.717103	42.69193	-17.466557	-3.390606	0.045452446	5853.825022697449
120	44.335278	3.014713	48.960938	40.549183	40.462154	1.5424173	42.900375	38.23947	1000.0	1000.0	479999	3.190146	9.567385	41.879898	-17.306774	3.1901815	9.567351	41.992573	-18.643185	-3.3154361	0.048740294	5898.238253831863
121	43.96954	1.3866527	45.759594	42.07685	45.704205	3.060692	47.917324	37.002773	1000.0	1000.0	483999	3.0746915	9.518682	40.95372	-17.530453	3.0746574	9.518567	40.855057	-19.292238	-3.1854002	0.05070241	5941.726028680801
122	46.58554	1.8164791	49.045662	44.462406	42.923462	4.7454367	46.63351	35.1016	1000.0	1000.0	487999	3.0361168	9.508905	40.407013	-20.520332	3.0360794	9.508883	40.50592	-21.725235	-3.1011186	0.051973283	5984.247381448746
123	43.471573	5.2600737	47.944862	34.526325	46.207363	3.5870514	50.129856	39.99011	1000.0	1000.0	491999	3.041156	9.509403	40.974022	-17.85297	3.0411592	9.50933	40.94599	-18.608511	-3.1106565	0.05095854	6026.986768960953
124	37.15025	6.154823	46.34964	29.04563	31.224445	0.7740651	32.560143	30.090744	1000.0	1000.0	495999	2.9804373	9.3867855	41.00011	-20.643627	2.9804757	9.386742	40.913857	-20.694412	-3.054963	0.046203777	6068.419691085815
125	34.43289	0.821622	35.484726	33.48876	34.96682	1.7680789	37.959026	31.67995	1000.0	1000.0	499999	2.93134	9.186507	40.23354	-18.569794	2.9313865	9.18652	40.376812	-17.908335	-2.9808614	0.044861853	6111.073929548264
126	37.127365	2.4222937	40.07836	33.93066	39.054874	2.8348618	43.923748	34.979923	1000.0	1000.0	503999	2.910075	9.083217	39.98208	-17.544735	2.9100997	9.083234	40.021767	-17.861006	-2.9889066	0.0466443	6152.031381607056
127	53.202164	11.350102	71.02961	39.815067	53.410267	2.5040019	58.372665	48.982975	1000.0	1000.0	507999	2.9679987	9.061668	42.4532	-17.38311	2.9680417	9.061728	42.360443	-17.294003	-3.04607	0.045914862	6195.335976362228
128	52.99288	0.28287226	53.48018	52.80309	58.058746	2.5630856	61.19151	53.56706	1000.0	1000.0	511999	3.0362093	9.033643	43.014614	-17.328726	3.0362492	9.03375	42.745552	-17.56529	-3.1286087	0.047084816	6239.425466060638
129	48.375797	2.4493277	52.189022	45.77113	50.49197	2.200066	56.11734	47.620617	1000.0	1000.0	515999	3.1575775	9.001931	42.724304	-15.848511	3.1576085	9.002086	42.584644	-17.46955	-3.2469091	0.05278908	6294.870404720306
130	74.37499	6.997913	84.0101	67.01319	52.933037	3.6102166	59.5511	48.67952	1000.0	1000.0	519999	3.20298	8.959801	42.95544	-17.481611	3.2029831	8.959951	42.89276	-17.269941	-3.321392	0.051708348	6360.216218709946
131	55.70245	2.7999902	58.752262	51.501858	54.880756	3.0379467	60.586605	51.17728	1000.0	1000.0	523999	3.286898	8.88639	43.07357	-17.293083	3.2869673	8.8864	42.926216	-17.533092	-3.3722394	0.049096864	6424.429167747498
132	56.182747	1.6389619	58.9901	54.893715	52.87257	0.8641584	54.123756	51.507317	1000.0	1000.0	527999	3.3264768	8.892259	42.617294	-19.763344	3.3264568	8.892303	42.77786	-18.314161	-3.4015024	0.04723449	6502.683395147324
133	55.11226	3.8858154	61.636845	51.480522	51.654457	3.10169	54.705486	43.29608	1000.0	1000.0	531999	3.3279035	8.905185	42.10463	-19.477238	3.327903	8.905255	42.030426	-19.465902	-3.4026158	0.045016587	6564.555212497711
134	49.549458	3.121995	53.821198	45.030247	69.67151	4.8798466	80.87126	62.69889	1000.0	1000.0	535999	3.249637	8.862013	42.177155	-21.513813	3.2496207	8.862176	42.172924	-21.792076	-3.3216407	0.04554557	6633.13388466835
135	49.64218	9.613985	64.005264	40.05773	41.717194	3.1917999	44.72909	32.666157	1000.0	1000.0	539999	3.2253807	8.855125	42.092552	-22.779835	3.2253995	8.855229	41.95675	-23.042892	-3.2855716	0.04678782	6699.039965391159
136	43.871258	1.8017453	46.577267	41.914593	42.49069	2.9013188	45.06625	34.3863	1000.0	1000.0	543999	3.1900704	8.854152	41.987278	-23.22049	3.190086	8.854254	42.07663	-23.275131	-3.2667644	0.048261732	6763.577404022217
137	43.28428	4.0512686	46.393562	36.42549	46.203754	0.59619534	47.09498	45.35519	1000.0	1000.0	547999	3.2213762	8.909452	42.164337	-23.733906	3.221403	8.909511	42.084152	-23.996704	-3.2889335	0.050274324	6834.505231618881
138	49.764244	1.8487903	51.212646	46.59527	48.942192	3.3536143	51.935257	40.196503	1000.0	1000.0	551999	3.2466116	8.892615	41.96434	-24.487251	3.246608	8.892633	42.06037	-24.737053	-3.3306735	0.05117883	6898.177667140961
139	49.76188	2.1189413	52.30431	46.74301	48.512486	3.4780898	50.61375	38.264114	1000.0	1000.0	555999	3.270935	8.877347	42.446648	-24.538857	3.270916	8.877406	42.306576	-24.672655	-3.3448186	0.0514476	6970.486976861954
140	48.364487	0.7754149	48.915318	47.027924	49.58764	4.130804	59.783344	46.685852	1000.0	1000.0	559999	3.272661	8.908462	43.358665	-23.424112	3.2726567	8.908545	43.390892	-23.551271	-3.3439415	0.050496705	7033.282408237457
141	53.61916	3.3576114	59.42302	51.337173	59.914986	3.554872	64.58532	55.56655	1000.0	1000.0	563999	3.317546	8.916019	43.78507	-20.989515	3.317555	8.916078	43.59767	-21.109266	-3.3711634	0.051280107	7096.776722431183
142	53.414234	4.171668	60.222404	49.18007	55.73399	3.3655078	59.80404	50.236942	1000.0	1000.0	567999	3.3312354	8.916447	43.877865	-18.58216	3.3312259	8.91631	43.610348	-18.548279	-3.4130538	0.052940957	7158.016766548157
143	56.381737	5.174763	62.292732	50.256115	58.75008	4.9978957	63.76823	50.72725	1000.0	1000.0	571999	3.3026357	8.833922	43.344185	-16.239271	3.3026357	8.833907	43.225903	-16.067999	-3.3678792	0.053645566	7219.391052722931
144	59.168106	4.9904103	64.340004	50.97915	55.559063	3.0501719	59.39052	51.244366	1000.0	1000.0	575999	3.2370503	8.783033	42.62849	-13.980564	3.2370696	8.7830305	42.59599	-13.566873	-3.311908	0.054715425	7282.147524833679
145	56.13717	2.2775793	58.85442	52.54079	50.445198	0.9195389	51.83131	48.802166	1000.0	1000.0	579999	3.2553995	8.7524395	41.604057	-13.809696	3.2554212	8.752381	41.43965	-13.731083	-3.3061683	0.055105712	7344.657682180405
146	55.668995	5.8108296	64.25919	48.053726	55.200043	3.5778453	59.045406	47.089897	1000.0	1000.0	583999	3.2270675	8.741613	40.94043	-12.989158	3.2270536	8.741549	41.02998	-13.410198	-3.3008897	0.053357102	7406.142933607101
147	58.21682	4.3241844	64.78466	52.64089	55.999626	3.326459	59.518078	47.784855	1000.0	1000.0	587999	3.2513137	8.791021	41.32089	-12.679241	3.2512062	8.790946	41.192837	-13.270457	-3.3325584	0.054419335	7472.982186794281
148	59.733593	0.8973095	60.75313	58.816204	58.187084	2.7161355	61.21379	51.461807	1000.0	1000.0	591999	3.2822554	8.801226	41.85998	-12.863881	3.2821846	8.801096	41.87376	-13.438291	-3.354176	0.05080137	7538.200478553772
149	58.59426	7.7749205	71.23351	50.337135	56.367493	4.5103507	65.20638	51.79645	1000.0	1000.0	595999	3.2919571	8.785057	41.771786	-13.068392	3.2918994	8.784879	41.585384	-13.04833	-3.3290622	0.048873052	7599.945716619492
150	51.918396	8.662366	63.014637	38.70614	59.856567	5.012274	64.267105	51.060677	1000.0	1000.0	599999	3.2875576	8.743835	40.75638	-15.031999	3.287494	8.743768	40.57521	-12.997475	-3.3703654	0.04844565	7660.279861688614
151	55.80749	5.7771583	62.52226	48.54164	53.368553	1.3236636	55.516968	51.290253	1000.0	1000.0	603999	3.2769403	8.747143	40.840534	-16.713116	3.2768698	8.747027	40.67248	-16.481932	-3.3612578	0.047017343	7723.051265239716
152	55.647865	2.769741	60.317024	53.537807	56.819283	2.7859516	61.90697	52.862835	1000.0	1000.0	607999	3.2353907	8.745425	40.9659	-22.478256	3.2353735	8.745339	40.665154	-21.52971	-3.2786324	0.044684213	7785.421496152878
153	58.025845	3.198331	61.967434	54.626835	60.552895	3.9040055	66.55229	55.491604	1000.0	1000.0	611999	3.170755	8.701859	41.177124	-24.153309	3.1707263	8.701713	40.52073	-22.759941	-3.2379098	0.045443524	7843.682466268539
154	53.598328	1.1433791	55.57277	52.795586	54.91631	0.99786794	56.198895	52.884995	1000.0	1000.0	615999	3.1036336	8.661251	40.76072	-22.851957	3.1035964	8.661149	40.424885	-21.905573	-3.170335	0.044540297	7907.723115682602
155	54.9274	1.3414893	56.129845	52.865692	55.457756	1.3920714	56.973698	51.924263	1000.0	1000.0	619999	3.043707	8.665881	41.152855	-23.180752	3.0436625	8.665847	41.092037	-22.916773	-3.089072	0.045465842	7967.676754951477
156	53.161915	0.98282164	54.08592	51.548363	56.28475	1.2843535	58.246544	54.261642	1000.0	1000.0	623999	2.9728596	8.679788	41.305645	-27.8155	2.97285	8.679709	40.945766	-28.05413	-3.056938	0.046551254	8029.333280324936
157	54.546272	2.7890434	57.90597	50.66215	50.35603	1.4212275	51.886944	46.6889	1000.0	1000.0	627999	2.9277506	8.66018	41.442085	-35.412384	2.9277287	8.660155	41.085228	-34.240685	-2.9742885	0.0476023	8090.457687139511
158	41.110832	2.8248308	45.48348	37.65076	33.96611	1.6698248	36.185143	30.962547	1000.0	1000.0	631999	2.8526514	8.636653	41.456623	-41.04002	2.8526256	8.636619	41.529114	-40.043884	-2.870956	0.047978494	8146.383706569672
159	48.044403	1.3655622	49.403934	45.92691	57.991528	4.038479	62.831142	51.76123	1000.0	1000.0	635999	2.7841694	8.606099	42.150684	-45.163944	2.784189	8.606153	42.108204	-44.886833	-2.8465683	0.04939617	8189.647466659546
160	54.833427	2.174319	57.781948	52.002136	56.1381	3.2186353	62.215176	52.06229	1000.0	1000.0	639999	2.7467866	8.655606	42.087738	-48.0246	2.7467916	8.655736	42.127132	-47.72154	-2.8161738	0.04980166	8230.218004465103
161	54.228477	4.1226244	61.10052	50.28266	50.846046	2.0239778	53.97899	48.055843	1000.0	1000.0	643999	2.6793506	8.599017	41.865818	-47.606853	2.6793363	8.5989	42.080086	-47.17183	-2.732261	0.05015827	8273.161581993103
162	53.80251	2.631594	58.250484	51.383842	56.710255	3.515309	61.652897	51.625202	1000.0	1000.0	647999	2.7310731	8.635826	42.33021	-45.723003	2.7311041	8.635927	42.709038	-44.096058	-2.8146439	0.051964317	8311.404524803162
163	52.377213	1.7783797	54.07099	49.387383	54.070923	2.1304238	59.62951	51.56562	1000.0	1000.0	651999	2.8480637	8.636186	43.47752	-44.990612	2.8480918	8.636081	43.47873	-44.804768	-2.9241228	0.05217522	8354.489182949066
164	54.79433	2.1232653	58.452675	53.305664	57.562737	2.1650255	63.730797	55.607292	1000.0	1000.0	655999	2.9325159	8.648372	43.801243	-48.274994	2.9324944	8.648145	43.79413	-47.90968	-2.9909635	0.053206965	8396.7672894001
165	59.23441	4.3804245	64.712776	53.390045	57.103798	3.622341	64.57802	53.785137	1000.0	1000.0	659999	2.940093	8.676557	43.49059	-47.960297	2.9400787	8.676436	43.689342	-47.023373	-2.9888997	0.051663436	8444.241636037827
166	57.85469	2.0536494	60.69838	55.819412	57.44454	2.5236437	64.37968	54.652035	1000.0	1000.0	663999	2.9342508	8.668697	42.56593	-47.76428	2.9342744	8.668628	42.521515	-47.121033	-2.9909856	0.050061986	8486.90402340889
167	56.464928	3.4758196	62.391716	53.645363	59.695538	3.8540971	64.86916	54.602386	1000.0	1000.0	667999	2.9005997	8.668717	41.834152	-46.015137	2.9005725	8.668658	41.64352	-46.080517	-2.9377306	0.04922511	8530.088447332382
168	52.066097	3.0234964	54.528946	47.035294	52.846302	1.2893807	55.35061	51.0366	1000.0	1000.0	671999	2.9051628	8.640207	41.778374	-46.753456	2.9051416	8.640034	41.513504	-46.46398	-2.9550815	0.048012484	8574.535125732422
169	52.017075	0.42694902	52.645496	51.525555	53.58973	3.1092427	57.02564	45.021168	1000.0	1000.0	675999	2.959092	8.580582	41.841095	-48.82002	2.959085	8.580407	41.529125	-48.300945	-3.0394936	0.044959765	8620.437992811203
170	53.00193	0.3210756	53.386833	52.525856	53.162853	3.4626634	55.518223	43.248264	1000.0	1000.0	679999	2.8785684	8.542272	41.126778	-50.914692	2.8785415	8.542218	41.040638	-50.93112	-2.9396353	0.044853877	8668.985273361206
171	53.47824	2.5613592	56.567455	50.66156	57.74829	0.7513267	59.109024	56.447453	1000.0	1000.0	683999	2.7793267	8.523598	40.97933	-50.493446	2.7792962	8.523503	40.69129	-50.081604	-2.8240132	0.044692155	8710.719395399094
172	55.6831	1.6252688	57.757893	53.582325	59.132202	4.583531	66.29294	53.70033	1000.0	1000.0	687999	2.716271	8.464523	41.196804	-46.16662	2.7162707	8.464494	41.216557	-46.41699	-2.787546	0.04639647	10325.155537128448
173	60.856186	3.5410259	63.920723	54.95365	59.30645	4.5465612	66.387375	55.149216	1000.0	1000.0	691999	2.723842	8.4708	41.559204	-43.94356	2.7238128	8.47063	41.28176	-43.42929	-2.7842584	0.047829177	10361.608698129654
174	59.481262	2.629719	63.279575	56.562183	61.058655	4.5332284	67.319084	56.319923	1000.0	1000.0	695999	2.7228274	8.546987	41.40664	-46.26567	2.722808	8.546818	41.265274	-43.916073	-2.7887883	0.048121553	10398.315916538239
175	59.744335	3.3020964	63.081482	56.03203	61.298664	0.76023644	62.435654	59.88871	1000.0	1000.0	699999	2.717859	8.565899	41.446037	-42.846214	2.7178288	8.565887	41.45248	-42.388504	-2.7825737	0.047852628	10433.373502492905
176	57.49166	3.2093163	60.8683	52.2154	60.72947	2.7879236	63.831455	55.368584	1000.0	1000.0	703999	2.7103827	8.625951	41.653385	-47.780643	2.7103863	8.626066	41.695393	-47.350998	-2.7765155	0.047059346	10470.590225458145
177	56.388893	3.7494576	60.979603	51.734287	63.087364	2.7664423	66.899315	57.411724	1000.0	1000.0	707999	2.6894248	8.69233	41.434303	-48.384777	2.6894138	8.692347	41.33753	-48.043404	-2.7336915	0.045892548	10507.52038526535
178	60.866577	2.3598917	64.57056	58.466187	63.588776	2.839945	65.86582	56.059395	1000.0	1000.0	711999	2.621806	8.713617	41.224884	-46.468933	2.6217806	8.713616	41.040966	-46.919437	-2.6861458	0.044400588	10545.059109926224
179	62.06266	2.2487314	64.63863	59.630047	60.782665	2.8262017	64.206	54.961876	1000.0	1000.0	715999	2.6063418	8.798756	40.825176	-48.24657	2.6062975	8.798768	40.72902	-47.80406	-2.6744332	0.044331316	10581.721527338028
180	58.9011	2.3408613	62.627083	56.70212	64.067604	2.171604	66.02719	57.88999	1000.0	1000.0	719999	2.60442	8.853154	40.90526	-47.790882	2.6044085	8.853095	40.750687	-47.91466	-2.664939	0.042778876	10616.789124011993
181	59.159668	3.7000923	62.128704	52.85719	63.079773	2.190205	69.08839	60.496773	1000.0	1000.0	723999	2.6078672	8.878258	41.056385	-46.056404	2.607843	8.878212	41.166992	-45.85593	-2.6983302	0.04208403	10654.14107131958
182	59.688244	2.875106	62.655266	55.86395	65.44844	5.0532813	69.72244	56.714455	1000.0	1000.0	727999	2.6083405	8.910893	41.338005	-45.504288	2.6083026	8.91087	40.977448	-44.802544	-2.6609151	0.040588953	10688.878296375275
183	61.23725	2.1170561	62.940334	57.686577	63.99706	2.9024792	66.79758	56.040554	1000.0	1000.0	731999	2.5628865	8.899237	41.11711	-42.93151	2.5628483	8.899175	40.99831	-42.57455	-2.636477	0.039973613	10725.611038684845
184	64.81742	2.889011	68.512955	60.811195	65.479294	2.504852	72.768814	63.27439	1000.0	1000.0	735999	2.5588977	8.922591	40.87989	-40.34374	2.5588725	8.922605	40.97671	-40.506287	-2.6076903	0.038713835	10761.44999074936
185	63.43434	1.6301645	66.00199	61.591557	64.115715	3.752981	67.40691	56.448856	1000.0	1000.0	739999	2.55046	8.938416	40.92811	-37.439754	2.5504298	8.938347	41.004986	-37.26733	-2.6074457	0.037327524	10798.365207910538
186	61.85353	3.7693386	67.316246	56.71026	63.279602	4.1384163	68.212326	57.04743	1000.0	1000.0	743999	2.5584788	8.975003	40.951668	-33.312298	2.558438	8.9749365	40.82837	-33.892258	-2.6315756	0.037678253	10837.352329730988
187	60.174644	2.3498065	63.15946	56.91574	54.881447	1.1564606	56.871223	53.14982	1000.0	1000.0	747999	2.501968	8.952383	40.322357	-28.701609	2.501947	8.952433	40.581753	-29.13747	-2.554806	0.03745799	10875.197346687317
188	55.58731	0.8272908	56.320667	54.29624	54.94944	1.5688654	56.980816	51.294956	1000.0	1000.0	751999	2.4629915	8.92539	40.125507	-26.47192	2.4629493	8.925393	40.50957	-26.57824	-2.526669	0.037411526	10923.814008951187
189	54.48418	0.32165694	55.026505	54.233692	61.338875	5.0705414	68.141754	56.499256	1000.0	1000.0	755999	2.374799	8.845227	39.931675	-23.14362	2.3748245	8.845298	40.220924	-22.807884	-2.4396212	0.037988406	10965.057110071182
190	57.66326	4.819186	65.96426	54.07087	58.786644	5.340496	68.140335	52.98293	1000.0	1000.0	759999	2.377947	8.907219	40.14535	-22.32367	2.377928	8.907183	40.28979	-22.47262	-2.4728746	0.038901877	11005.35956788063
191	58.370697	5.505688	67.51949	53.805195	63.121143	5.216427	69.47809	55.808296	1000.0	1000.0	763999	2.3571131	8.892507	40.11051	-21.979578	2.3571146	8.892528	40.208477	-22.174171	-2.406771	0.03765725	11046.50569653511
192	67.166916	0.920829	68.676865	66.346695	63.795094	4.9808583	68.924576	55.704086	1000.0	1000.0	767999	2.3440516	8.857297	39.77728	-22.989857	2.3440793	8.857318	39.823288	-22.191757	-2.3979995	0.037762552	11106.038074731827
193	61.951874	5.2337484	67.543724	56.24648	63.494484	2.7297559	66.488884	55.959038	1000.0	1000.0	771999	2.3839333	8.912416	39.92153	-22.687449	2.3839192	8.912488	39.891495	-22.43497	-2.432482	0.03618561	11171.365372419357
194	64.52823	1.3767223	66.62993	62.82622	66.25059	1.0623467	68.06715	64.79839	1000.0	1000.0	775999	2.394219	8.890193	40.168194	-23.491283	2.394194	8.890252	40.025097	-23.576168	-2.446827	0.036123406	12837.736332893372
195	64.13014	2.214203	67.56533	61.38071	61.95339	4.670079	67.525475	55.96555	1000.0	1000.0	779999	2.4170523	8.919335	39.992397	-24.247063	2.41701	8.919318	39.918972	-24.345865	-2.4895837	0.036343116	19443.374551296234
196	58.28582	6.36571	66.42855	51.799904	56.427086	3.5998862	66.69703	52.957443	1000.0	1000.0	783999	2.4286792	8.922684	40.019802	-24.831177	2.428667	8.922772	39.86848	-24.608582	-2.5009625	0.036439843	19504.93071436882
197	54.42319	1.9062775	57.546272	52.371998	51.267082	0.87710696	52.319656	49.19199	1000.0	1000.0	787999	2.3304026	8.860103	40.222126	-25.241684	2.3303807	8.8602	40.03903	-25.35005	-2.3907902	0.03655443	19562.96908378601
198	50.706017	2.670038	54.9973	48.45256	50.925926	1.1245987	52.52225	49.06258	1000.0	1000.0	791999	2.2878885	8.846019	40.396862	-25.927334	2.2878458	8.846021	40.539055	-26.262627	-2.3261313	0.038494736	19625.37589120865
199	53.69869	3.130479	57.829628	49.01162	58.188488	5.4523664	69.05808	52.29904	1000.0	1000.0	795999	2.2443879	8.90455	40.382065	-26.610651	2.2443318	8.904549	40.431747	-26.998657	-2.3055959	0.03855962	19686.66573548317
200	69.15598	9.192654	80.00952	56.04895	63.91572	3.5888307	72.06504	58.05035	1000.0	1000.0	799999	2.188149	8.951331	40.77837	-27.165747	2.188148	8.951363	40.57411	-27.277996	-2.2780566	0.039470125	19742.87785935402
201	61.341118	1.2758198	63.21021	59.634975	61.9034	4.153272	64.98822	49.784042	1000.0	1000.0	803999	2.179758	8.97429	40.6197	-27.566294	2.1797612	8.974371	40.339043	-27.70573	-2.226543	0.037488572	19799.34955763817
202	54.326023	4.983812	62.551674	49.40255	54.5501	7.6468496	60.41578	39.24071	1000.0	1000.0	807999	2.206502	8.980776	39.859657	-27.172441	2.206461	8.980734	39.7628	-27.320816	-2.2457643	0.035472956	19852.2914686203
203	57.686504	1.7924675	59.660423	54.80488	58.058308	6.197123	62.041603	41.207058	1000.0	1000.0	811999	2.214294	8.976644	40.155018	-26.114073	2.2142837	8.97663	39.960785	-26.21937	-2.2693293	0.03443495	19909.06174135208
204	58.66545	0.87813646	60.03371	57.792595	59.74131	1.1371205	62.21726	58.47206	1000.0	1000.0	815999	2.2335954	8.99637	40.467506	-23.86049	2.233551	8.996322	40.462532	-23.875473	-2.2921538	0.034161463	19962.608622550964
205	54.05592	1.355051	55.64634	51.907757	61.21223	6.3497715	70.45315	52.43978	1000.0	1000.0	819999	2.2575457	8.980015	40.41844	-22.984146	2.2575343	8.979948	40.327904	-23.025682	-2.3113344	0.033333793	20018.956921100616
206	53.028584	2.0434885	55.454926	50.335377	62.365673	5.1651177	68.80785	52.683662	1000.0	1000.0	823999	2.2778027	8.970552	40.33427	-22.348919	2.2778082	8.970543	40.219383	-22.399172	-2.3528874	0.032579567	20074.452266454697
207	55.64258	2.9606123	60.20117	52.2315	57.104992	5.2286835	72.09122	51.93228	1000.0	1000.0	827999	2.2741387	8.923172	40.359383	-20.879278	2.27411	8.923093	40.48033	-20.731382	-2.3217018	0.0318151	20130.965170383453
208	52.593212	1.8693328	54.491108	50.080734	51.29531	4.2605777	55.411663	39.858223	1000.0	1000.0	831999	2.2210345	8.848367	40.335884	-19.320818	2.2210286	8.84829	40.324665	-19.37372	-2.2565303	0.031435534	20187.842900276184
209	49.315613	5.0277743	53.454445	40.880035	54.674786	4.0542746	65.28034	49.78222	1000.0	1000.0	835999	2.194201	8.87383	40.319904	-18.889185	2.1941688	8.873814	40.565636	-18.836939	-2.2241971	0.03049591	20242.01675915718
210	52.25811	1.1908985	53.50184	50.292427	54.455536	1.3896297	57.85564	52.921448	1000.0	1000.0	839999	2.18355	8.900908	40.733727	-18.112732	2.1835475	8.900878	40.88786	-18.18696	-2.2429008	0.030650653	20298.008711099625
211	54.83431	1.0097586	56.06856	53.25642	58.30744	4.448579	70.94421	53.976463	1000.0	1000.0	843999	2.126666	8.880586	40.968433	-17.09221	2.1266747	8.880582	41.17664	-17.018454	-2.1850283	0.030594775	20353.087668418884
212	59.69304	6.161789	66.673836	51.688118	54.481243	4.2658944	62.76904	50.355186	1000.0	1000.0	847999	2.105029	8.892509	40.63673	-16.081947	2.1050355	8.892479	40.831394	-16.03896	-2.1187665	0.030843552	20412.04162979126
213	62.792625	9.866283	77.142525	52.52695	57.86908	5.7499633	66.74793	51.55569	1000.0	1000.0	851999	2.0822432	8.917768	40.96842	-16.041607	2.0822368	8.917743	41.15111	-15.840603	-2.1324248	0.03122857	20465.68390893936
214	53.497917	0.5150167	54.19074	52.88283	57.253754	2.3984895	60.138504	54.00473	1000.0	1000.0	855999	2.05644	8.920176	41.91139	-16.431374	2.0564501	8.92017	41.838615	-17.112879	-2.0846152	0.03149965	20521.806584358215
215	54.057693	0.83650357	55.296387	53.092587	61.375725	4.012223	66.653694	54.709663	1000.0	1000.0	859999	2.0329354	8.961796	42.304558	-15.940314	2.032934	8.961733	42.35691	-15.9744	-2.1105711	0.031251572	20577.94064950943
216	57.91308	5.838745	67.93443	53.449337	55.90738	4.9839454	66.595375	52.008614	1000.0	1000.0	863999	2.0359838	8.9749565	42.227787	-15.665714	2.035971	8.974964	42.26906	-15.715349	-2.0803246	0.031122671	20635.30836200714
217	56.97716	4.555928	64.643394	52.956955	58.150826	4.8466034	65.598854	52.01447	1000.0	1000.0	867999	2.024255	8.956199	41.915646	-15.851635	2.024283	8.956189	41.991306	-16.228315	-2.048835	0.03186105	20689.4684817791
218	60.877277	6.2089324	69.32022	54.325336	62.543983	4.2002654	68.290184	53.096474	1000.0	1000.0	871999	2.0397947	8.949603	42.08239	-15.398467	2.0397875	8.949545	41.897915	-16.014738	-2.0899262	0.031412467	20747.286540985107
219	52.11659	0.9638982	53.45691	51.058887	53.451958	1.3166142	55.240932	50.233025	1000.0	1000.0	875999	2.030271	8.88725	41.646217	-15.688117	2.0302646	8.887212	41.573124	-15.899748	-2.065449	0.03161581	20803.549345970154
220	54.52649	3.0112612	59.180916	51.473442	63.65989	7.787447	72.71013	50.317997	1000.0	1000.0	879999	2.047651	8.9108515	41.709652	-15.142149	2.04769	8.910881	41.845123	-15.801687	-2.1098535	0.03132498	20858.02848958969
221	55.154896	5.113428	63.865025	51.328983	54.357765	7.5551724	74.18416	49.15898	1000.0	1000.0	883999	2.056234	8.895289	41.659206	-15.007949	2.0562148	8.895331	41.66002	-15.649357	-2.0966759	0.031642836	20899.884541273117
222	70.20827	12.068813	78.36191	49.348507	73.48795	4.7961364	79.89735	62.15438	1000.0	1000.0	887999	2.0833232	8.869022	41.615017	-13.761592	2.0833235	8.869035	41.551186	-13.735838	-2.1243985	0.03110734	20936.65899658203
223	77.17494	1.7485893	78.78743	74.2697	74.78808	2.9176853	78.34389	70.26932	1000.0	1000.0	891999	2.0782862	8.819662	41.538105	-14.825726	2.078302	8.819658	41.60521	-15.505745	-2.1079543	0.031872213	20975.67765545845
