Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
114	204.81602	10.896559	233.07144	185.11382	204.3743	10.23137	223.42499	189.94116	46.360466	46.8	455999	75.32478	37.485355	140.15404	-8.879356	75.32446	37.485867	140.7031	-6.875942	-75.40257	1.6375716	12609.62882900238
115	205.29312	10.251699	229.78465	183.7924	206.91023	11.34632	228.6745	187.99738	46.40698	47.4	459999	75.5036	37.36751	140.95392	-3.6295705	75.503716	37.367138	140.10658	-13.369397	-75.71203	1.6651832	12803.767271280289
116	203.72874	12.532455	232.84242	177.23451	191.91446	11.398983	220.47092	176.59824	46.08046	44.3	463999	75.60421	37.44867	140.8393	-6.6572595	75.60406	37.448948	141.0608	-14.270118	-75.77864	1.7099617	13000.74298286438
117	206.1203	12.620361	236.60895	180.7751	202.1482	9.483718	216.77246	182.63112	46.465115	46.4	467999	75.59072	37.46012	140.37671	-4.8624825	75.59057	37.460255	141.34758	-2.7912838	-75.73875	1.6423149	13195.58562541008
118	202.21165	12.7603035	242.96301	177.21669	201.5913	9.758602	215.58926	179.52905	45.735634	46.2	471999	75.52322	37.49616	140.555	-12.833372	75.523	37.496204	140.75978	-12.380226	-75.58338	1.6368791	13390.885401964188
119	203.92075	10.154423	239.01648	178.3195	199.63318	9.136481	208.92255	177.7107	46.057472	45.7	475999	75.60426	37.544117	141.03503	-10.803767	75.6041	37.544426	145.14435	-22.303968	-75.712	1.6744967	13586.08700799942
120	204.88419	10.711834	228.41122	185.29785	194.2084	9.674523	210.4526	174.23897	46.356323	44.9	479999	75.6169	37.524662	146.83435	-9.482382	75.6168	37.524376	140.66583	-13.497585	-75.7821	1.6594343	13780.147061824799
121	203.64545	12.780551	243.75916	178.44238	200.8107	8.271855	221.3033	193.36469	46.046513	46.3	483999	75.429054	37.46281	147.39027	-8.310867	75.42909	37.462795	143.34824	-6.8954844	-75.54361	1.6180322	13974.875514268875
122	203.03929	10.939834	236.34564	181.22578	206.57288	11.134138	226.57445	192.2519	45.942528	47.2	487999	75.541824	37.532375	141.73752	-6.2165275	75.54178	37.53258	143.23871	-6.7805967	-75.787636	1.6455986	14170.701268434525
123	203.36613	10.668533	233.79248	183.68219	201.21585	12.263174	227.21016	183.59624	46.03448	46.1	491999	75.63052	37.542072	144.8223	-8.090559	75.63035	37.54241	145.75127	-4.4021206	-75.77712	1.6324575	14364.402253389359
124	202.75865	10.336219	228.7118	180.4214	208.22342	10.874134	223.63345	188.25623	45.920456	47.3	495999	75.39784	37.526764	146.30939	-7.5294843	75.39789	37.52662	143.45706	-3.3046594	-75.542244	1.6501812	14558.114609241486
125	205.47511	10.690818	236.1125	181.21646	207.11446	7.160968	217.37453	191.98122	46.38372	47.3	499999	75.41179	37.514137	140.79814	-12.604884	75.41162	37.514324	146.10214	-6.0132537	-75.60633	1.6285808	14751.209034204483
126	202.99442	10.653582	229.61975	179.93314	208.26472	13.019631	232.32423	186.38246	45.977013	47.9	503999	75.45814	37.41611	140.267	-19.683035	75.4582	37.415863	145.95822	-14.546066	-75.592926	1.6840004	14944.400755405426
127	203.92946	11.344105	236.21992	176.39441	207.91821	11.34814	230.89397	190.55832	46.2093	47.5	507999	75.4616	37.45564	146.99771	-9.222855	75.46137	37.45551	146.00249	-11.941693	-75.57163	1.6546843	15138.135474443436
128	205.03343	11.673654	234.6484	175.27547	199.45384	11.28142	220.03966	186.96368	46.287357	45.9	511999	75.518456	37.488583	141.44638	-13.18997	75.51847	37.48859	141.43858	-20.469658	-75.6415	1.6444367	15331.338864326477
129	203.94728	10.94289	241.35008	183.33022	204.96944	12.917262	223.2652	184.98044	46.255814	46.9	515999	75.58984	37.50793	140.42044	-4.656125	75.58977	37.507904	140.4048	-11.951164	-75.69784	1.640611	15525.617532491684
130	201.4229	11.972871	244.43936	176.33658	202.96893	9.747883	220.44258	190.31042	45.715908	46.3	519999	75.458336	37.447456	144.9542	-12.526888	75.45825	37.447327	141.88582	-16.961418	-75.63072	1.6767802	15719.086585521698
131	203.56082	9.355517	228.72849	181.15298	200.37015	7.500888	213.29324	189.14954	46.139534	46.0	523999	75.46574	37.498295	146.76614	-12.140883	75.4658	37.498356	147.65047	-6.1374516	-75.58778	1.6357985	15913.882942438126
132	204.39073	12.07623	230.4891	168.01256	203.01585	13.354322	223.9264	182.38547	46.310345	46.6	527999	75.40954	37.4906	140.69144	-12.054018	75.40937	37.490646	142.22122	-7.0649514	-75.59342	1.6268278	16112.31854557991
133	202.42583	8.569948	221.19899	181.54124	204.41286	10.307996	219.83032	186.60764	45.850574	46.7	531999	75.48649	37.417793	140.6969	-13.509174	75.48647	37.417603	141.07936	-20.209791	-75.742294	1.66033	16306.987751245499
134	204.54826	9.698093	223.59453	185.32115	204.81902	16.28584	232.0466	180.20331	46.220932	46.8	535999	75.35366	37.48098	140.41788	-9.731108	75.35356	37.48121	140.4221	-5.836548	-75.530365	1.614053	16500.423300743103
135	204.21295	12.167313	235.49661	179.49883	198.81917	6.2854166	206.9322	188.9331	46.149426	46.0	539999	75.41605	37.51859	141.4493	-16.95123	75.41602	37.518658	153.54034	-7.2792025	-75.62173	1.5991979	16694.902938365936
136	204.32884	11.038813	236.3681	180.2893	203.3343	12.705168	217.87323	182.54648	46.195404	46.7	543999	75.6089	37.563286	142.54572	-17.036583	75.60885	37.563114	141.12515	-7.6101637	-75.69849	1.5874536	16889.13326525688
137	203.72542	11.165753	233.73755	179.43741	200.92657	10.395283	214.75125	184.26898	46.149426	45.9	547999	75.66349	37.57901	141.89122	-22.689587	75.663445	37.578938	142.00363	-7.338339	-75.75252	1.6006438	17082.119510173798
138	202.09631	10.084545	237.1573	178.59904	208.3355	9.388313	227.94772	194.05559	45.804596	47.7	551999	75.73553	37.539303	140.51694	-21.310942	75.7354	37.539413	140.945	-16.062416	-75.832535	1.5628651	17277.457028865814
139	204.3998	11.137399	236.41594	183.60364	204.5828	10.674318	222.43915	187.46637	46.2093	46.7	555999	75.71427	37.57128	148.02867	-18.921362	75.71419	37.571434	140.95966	-5.656719	-75.90314	1.5131398	17472.512448072433
140	204.53477	9.267184	229.95241	179.36105	197.42947	8.360308	211.69933	186.41489	46.310345	45.6	559999	75.691505	37.58258	142.38348	-29.138922	75.69147	37.58261	141.0663	-13.834758	-75.694595	1.522636	17666.927973031998
141	204.83119	11.767215	241.47293	173.46619	199.53781	12.457306	231.03922	187.32465	46.313953	46.0	563999	75.75311	37.623386	141.32619	-28.260149	75.75295	37.623337	140.77327	-23.617819	-75.95019	1.5539681	17863.825481176376
142	206.32831	11.684148	237.96332	180.95372	199.77988	9.82488	214.26349	176.50168	46.55814	45.8	567999	75.69357	37.53715	140.60231	-9.125895	75.69352	37.537285	143.42714	-8.465897	-75.79862	1.5104568	18059.37806367874
143	204.05925	9.588619	224.33804	178.64536	201.25241	11.003167	217.24614	179.56052	46.229885	45.9	571999	75.73591	37.609314	141.79948	-4.7444725	75.73588	37.60927	140.51512	-7.7758083	-75.86392	1.5124351	18252.995706558228
144	204.63826	11.107073	234.92447	179.91531	198.6937	10.683184	217.78069	185.50728	46.2907	45.8	575999	75.57137	37.560413	141.61426	-13.47184	75.57138	37.560513	141.43095	-11.551577	-75.63992	1.5424842	18448.833347082138
145	205.45834	10.650746	227.88174	173.84117	204.97563	10.482891	219.31546	186.22676	46.465115	46.7	579999	75.523125	37.58284	144.46996	-8.372381	75.5231	37.582577	146.34032	-10.530624	-75.60702	1.5623327	18644.051181554794
146	204.0139	10.950149	228.69016	180.81549	207.07112	17.778515	232.28433	175.89093	46.252872	47.3	583999	75.6143	37.552162	141.80637	-3.7782605	75.61418	37.55252	140.70815	-5.5933905	-75.66627	1.56869	18838.451901435852
147	204.74097	11.878234	237.78874	183.49257	199.08476	6.8161936	213.24464	186.5067	46.337208	45.9	587999	75.73883	37.50952	140.89865	-4.479472	75.73875	37.509552	147.82831	-2.6179652	-75.87125	1.512945	19034.04086613655
148	203.28088	11.341986	231.51723	182.4245	201.42062	14.906947	222.94344	176.73405	45.977013	46.1	591999	75.64193	37.542294	141.03555	-13.037546	75.641884	37.542496	149.94688	-19.036486	-75.735016	1.500772	19230.24947142601
149	201.97353	11.592149	233.38522	177.22066	197.6325	7.8065343	211.65103	183.9575	45.70115	45.5	595999	75.61523	37.5518	141.28674	-11.798817	75.61515	37.55183	140.91652	-3.2730985	-75.722435	1.5193882	19426.60475063324
150	206.0817	10.520723	238.78773	184.5554	203.57948	9.879437	221.68597	185.17688	46.511627	46.5	599999	75.72592	37.562103	141.10995	-10.66632	75.7259	37.562172	141.52197	-32.69513	-75.86269	1.570248	19623.65041923523
151	201.72949	11.476759	226.87604	179.81618	199.79747	12.657903	221.17534	181.42137	45.727272	45.8	603999	75.68094	37.586742	153.87784	-9.82885	75.680824	37.586716	142.15192	-7.036745	-75.83439	1.6161726	19819.843939065933
152	203.6329	10.753786	231.70474	182.72385	193.37727	8.919385	213.6404	183.4746	46.103447	44.6	607999	75.6246	37.464	140.94707	-13.446861	75.62458	37.463963	147.38724	-13.218782	-75.78921	1.480106	20015.445180654526
153	203.46562	11.93687	228.76285	179.44847	203.87624	8.54993	212.91853	185.92726	46.081394	46.5	611999	75.54902	37.46244	140.81462	-19.536352	75.549	37.46219	140.31085	-11.381157	-75.72298	1.441153	20211.715651988983
154	205.11581	9.609745	240.93333	185.80678	202.21973	13.056282	227.63477	186.08774	46.333332	46.2	615999	75.48561	37.469227	140.7563	-12.117564	75.48556	37.469276	140.86209	-6.4635077	-75.61191	1.4269761	20350.170195817947
155	204.49586	12.651574	230.6223	172.8909	199.64188	4.8448806	205.3796	192.03789	46.2093	45.6	619999	75.72034	37.57255	161.99998	-12.941526	75.72035	37.57219	140.79909	-12.274317	-75.84302	1.4230286	20473.88528060913
156	203.52414	10.713635	231.6931	178.18628	207.35657	9.2835245	222.33846	194.6914	46.03448	47.6	623999	75.765854	37.623444	142.96284	-5.5063562	75.76564	37.623756	142.08752	-7.1520767	-76.00866	1.4498404	20597.260326385498
157	203.74055	11.582268	233.30524	182.5998	202.73038	12.422796	224.7968	184.98459	46.091953	46.3	627999	75.95383	37.626022	141.96277	-5.306115	75.95387	37.62602	144.37328	-7.442689	-75.98105	1.4711316	20720.899323940277
158	203.95164	12.253832	233.69023	179.1221	208.34016	14.31092	240.23373	187.86484	46.103447	47.4	631999	75.82979	37.662056	156.9834	-12.014359	75.829666	37.661877	148.52293	-11.118082	-76.06003	1.4874614	20844.219287633896
159	205.21089	12.090422	237.36691	178.81567	198.60045	12.218989	219.7685	179.53844	46.302326	45.7	635999	75.783005	37.695606	142.94106	-7.9854727	75.78287	37.69594	151.07693	-3.3648946	-75.88456	1.4501235	20967.696190834045
160	204.33902	10.743726	227.132	179.70758	195.56198	10.480892	214.75418	181.22655	46.34884	45.3	639999	76.00563	37.652786	141.91827	-3.016167	76.00571	37.65316	153.96092	-6.2165422	-76.05339	1.4819552	21091.473576545715
161	202.76724	9.960513	231.27306	178.36736	207.51607	13.365723	223.46881	180.7177	46.103447	47.3	643999	75.92053	37.72945	143.30336	-9.237816	75.92039	37.72971	142.58263	-7.6866817	-75.88724	1.4924299	21215.213172197342
162	203.43736	11.241562	232.1507	180.2512	194.57932	9.659785	214.63936	181.32295	46.04598	45.1	647999	75.92917	37.694324	141.59113	-15.57191	75.92896	37.69494	141.53613	-3.5412557	-76.133675	1.5189267	21339.211023807526
163	204.81184	9.692366	226.86815	182.02434	194.3413	10.001998	218.6188	184.14946	46.34884	45.0	651999	75.86989	37.628323	141.41937	-3.5992448	75.869835	37.62793	142.49796	-6.699731	-76.03453	1.4610832	21463.736781835556
164	204.51836	10.361032	231.26392	186.65266	204.37943	10.731925	217.38419	178.20818	46.183907	46.8	655999	75.70291	37.679676	141.32307	-37.61212	75.70294	37.67994	141.58836	-61.676308	-75.82415	1.55882	21587.64589571953
165	201.05249	9.603695	221.92719	178.79427	203.97025	12.131423	217.58098	178.85953	45.55682	46.9	659999	75.71713	37.627155	141.1961	-47.680416	75.71677	37.626976	142.19981	-58.649387	-75.850876	1.5570579	21711.44581103325
166	205.07994	11.347309	239.2298	182.39955	201.78659	11.148229	217.04916	180.79314	46.337208	46.3	663999	75.74494	37.553856	141.6715	-14.615789	75.74512	37.553814	141.11694	-40.921436	-75.87734	1.4486953	21835.51434493065
167	205.15045	10.65899	230.90977	177.77495	202.85306	10.70601	220.62448	185.52805	46.372093	46.3	667999	75.65127	37.570553	141.17514	-45.40688	75.65114	37.570908	141.36795	-45.380672	-75.752594	1.5399166	21959.72951889038
168	204.11813	10.517669	226.24089	179.82095	200.11604	8.306185	212.28986	184.84401	46.229885	45.8	671999	75.51711	37.397564	140.97345	-11.712109	75.51697	37.3978	141.53073	-8.914079	-75.62351	1.4503763	22083.524113178253
169	205.23972	11.591866	229.85417	180.09183	200.06487	9.2844925	215.9283	185.82088	46.430233	46.2	675999	75.56968	37.547848	141.04774	-4.3663454	75.56972	37.54783	143.67885	-3.2710333	-75.63077	1.4881287	22207.5238904953
170	206.24164	11.476769	236.911	178.965	200.91583	8.680139	217.9527	190.13734	46.511627	46.1	679999	75.74354	37.511757	140.73221	-6.4518013	75.74361	37.51175	141.13998	-8.029226	-75.95396	1.4177676	22331.75546526909
171	204.6258	12.444588	239.64388	174.92131	201.21158	10.961459	220.91843	187.15556	46.32558	46.2	683999	75.74116	37.600464	141.18346	-18.210644	75.74104	37.600418	141.06851	-11.257023	-75.79585	1.3982339	22456.076516866684
172	203.60031	11.376875	237.59917	177.18379	196.07509	10.78022	210.63525	180.76866	46.195404	45.2	687999	75.84799	37.614727	141.57579	-6.229471	75.84807	37.614902	141.73482	-7.033765	-75.93905	1.4038466	22580.57545375824
173	205.20229	11.279474	229.50836	183.52638	195.28706	11.5248	220.25891	179.56084	46.395348	45.0	691999	75.89086	37.704388	141.29822	-7.6906557	75.89085	37.704742	141.90765	-5.0394087	-76.06731	1.428149	22704.917276859283
174	204.66916	12.506315	236.89139	174.18307	205.85437	18.114424	227.75134	175.64487	46.29885	46.8	695999	75.8504	37.74404	142.11993	-8.547658	75.8502	37.743954	142.13736	-8.454214	-75.924446	1.4666694	22829.722503185272
175	203.9447	12.78605	233.78917	177.50829	197.85112	7.186993	209.32426	186.38062	46.09302	45.5	699999	75.93996	37.65139	141.38336	-11.275547	75.93993	37.65123	141.87698	-7.315787	-76.05473	1.4898444	22954.598843574524
176	203.96037	11.371255	233.32317	182.77611	200.90262	11.023805	220.12386	183.5945	46.11494	45.9	703999	75.70939	37.56493	141.42468	-11.356863	75.709206	37.565178	140.98743	-2.9251008	-75.78193	1.4899467	23079.833822250366
177	202.27687	12.00541	233.64984	179.20447	204.43155	12.767474	227.30606	184.48595	45.83908	46.6	707999	75.69643	37.634502	141.60594	-7.1247454	75.69624	37.634647	141.73628	-8.2591305	-75.777695	1.4553398	23205.076842308044
178	202.6061	10.561355	228.69316	179.42136	207.38411	12.259104	237.43677	192.24104	45.977013	47.6	711999	75.79927	37.582138	142.99536	-4.414431	75.79925	37.582302	141.29587	-13.715974	-75.905785	1.4394841	23330.17553806305
179	204.76947	11.371985	231.55623	182.23273	201.18312	11.605351	225.29393	186.43799	46.32184	45.9	715999	75.85629	37.60033	141.34659	-5.5797443	75.85639	37.60061	141.39137	-5.811702	-75.92423	1.414852	23455.10664653778
180	203.91014	11.672025	232.15736	181.9327	200.25005	11.818947	225.89098	177.44681	46.162792	46.1	719999	75.87286	37.73123	141.6596	-4.6802506	75.8729	37.731045	141.5758	-8.028774	-75.96603	1.4179753	23579.750723600388
181	204.43867	10.220636	226.65207	183.46594	201.66481	7.152676	212.88794	187.3909	46.24138	46.4	723999	75.84517	37.703884	141.93204	-30.78986	75.84501	37.704647	142.15794	-29.481836	-75.98309	1.4845397	23704.542716503143
182	203.41992	10.655386	235.67146	177.86386	203.61858	10.229132	216.5118	188.15276	45.977013	46.7	727999	75.86575	37.72147	140.6346	-33.402473	75.865654	37.721287	141.09546	-31.476421	-75.99764	1.4768336	23829.502514600754
183	203.3903	10.97836	233.04675	181.56596	199.34052	7.7924094	214.7136	188.95856	46.03448	45.9	731999	75.87971	37.68429	141.80893	-14.708111	75.87966	37.68429	141.81584	-15.607331	-76.001915	1.4861631	23954.72388935089
184	203.23257	10.788419	238.82178	176.93468	201.08754	14.999408	225.84964	180.49959	45.977013	45.9	735999	75.96769	37.697105	141.79482	-38.853447	75.96768	37.697258	141.22668	-41.879982	-76.01575	1.4554931	24080.259370088577
185	203.65826	11.3474	235.89699	177.66035	195.7665	8.974009	212.73613	179.97653	45.977013	45.2	739999	75.94031	37.74774	141.88675	-32.055046	75.940155	37.747612	141.7576	-16.606766	-76.04473	1.4215306	24205.473346710205
186	204.37267	10.923464	230.5487	179.39194	197.38374	6.510631	210.04216	188.16722	46.220932	45.3	743999	75.92381	37.698517	142.525	-50.806076	75.92359	37.698948	144.82507	-44.543552	-76.02356	1.416102	24330.684943199158
187	204.497	10.046415	230.63675	182.17595	198.94736	8.249499	211.13782	181.0672	46.21839	45.5	747999	75.8357	37.71427	141.32986	-3.7989678	75.83553	37.71423	142.1038	-8.241072	-75.919395	1.4207356	24455.865407705307
188	202.01935	9.545638	222.80565	178.14618	200.6797	10.899545	226.48093	188.7338	45.735634	45.9	751999	75.805504	37.693436	142.54642	-22.308025	75.80534	37.69419	141.5329	-20.124544	-75.872475	1.4028683	24580.902416229248
189	202.1194	10.235183	227.32906	176.33356	209.11751	10.845738	227.13629	190.49568	45.863636	47.8	755999	75.90502	37.67505	141.86409	-15.155081	75.90511	37.67523	142.08737	-3.9038045	-75.99982	1.3866506	24706.41445994377
190	204.00757	10.249444	231.85771	181.93008	202.49826	10.835007	220.5745	176.04817	46.186047	46.3	759999	75.8516	37.69894	141.95134	-16.018215	75.851494	37.698753	142.35806	-7.3040223	-75.86696	1.4275813	24832.026681661606
191	204.908	11.812773	232.98053	178.25998	201.53691	8.420602	216.93329	187.66737	46.32184	46.3	763999	75.92317	37.7494	142.18881	-18.377914	75.92293	37.749653	141.83365	-10.759574	-76.05669	1.4512175	24957.39297771454
192	205.0214	10.00426	230.85957	183.3195	200.48671	10.072108	221.56691	188.44255	46.511627	46.0	767999	75.8348	37.727623	142.95041	-6.82076	75.83468	37.727936	142.50728	-7.5329094	-75.90046	1.3925064	25083.260273218155
193	204.63466	11.409728	229.2464	183.73433	195.06155	10.894311	212.86916	176.2404	46.32558	44.7	771999	76.00851	37.67852	141.43454	-14.5046625	76.00837	37.67863	141.52748	-7.178817	-76.081406	1.3987058	25208.73596763611
194	204.60927	10.469107	235.83829	179.45265	201.05016	11.434029	222.74654	181.4761	46.220932	46.0	775999	76.03452	37.708984	141.08623	-12.6382885	76.03452	37.709206	141.60156	-7.154022	-76.1597	1.3864465	25333.97957468033
195	203.98543	11.738302	227.25458	178.35254	202.37033	11.0005045	219.99625	183.48152	46.172413	46.3	779999	76.09674	37.723057	142.09189	-6.362807	76.09651	37.72332	142.60562	-6.113143	-76.10458	1.3724042	25459.773730278015
196	206.09036	11.355232	244.71559	182.58331	201.47339	9.824448	216.54266	182.50325	46.418606	46.4	783999	76.12921	37.82145	147.06772	-8.545585	76.1293	37.821613	142.03264	-8.529732	-76.344986	1.4031863	25585.637270212173
197	203.11218	10.87172	233.66112	181.39064	202.7354	14.125993	226.20525	175.445	45.977013	46.6	787999	76.0358	37.81555	160.17474	-36.161026	76.03567	37.815094	154.07066	-27.502642	-76.16742	1.4502993	25711.92434334755
198	204.4536	9.652127	232.5613	177.50485	207.76714	11.137863	228.29762	194.12677	46.310345	47.4	791999	76.11716	37.839787	141.73842	-26.41586	76.11713	37.84001	142.42664	-26.723688	-76.18175	1.4810096	25838.454843997955
199	203.73647	11.433918	237.6974	180.69388	199.1534	12.988146	226.96178	183.48029	46.139534	45.7	795999	75.97111	37.748955	141.89697	-27.207342	75.97093	37.749016	159.21495	-25.240831	-76.059074	1.3645861	25964.81685948372
200	204.59824	12.047162	231.07823	166.14207	208.04395	12.755751	222.81876	180.51108	46.21839	47.2	799999	76.04818	37.786156	142.02309	-87.04337	76.04793	37.78567	141.98846	-33.511482	-76.0306	1.4478112	26091.04423213005
201	204.28386	12.956769	238.89095	178.8078	201.1222	7.9322777	210.53297	188.27951	46.12644	46.1	803999	75.81064	37.719517	141.62833	-32.82832	75.81041	37.72023	141.6448	-70.13113	-75.91717	1.5118465	26217.492829322815
202	204.20778	11.425368	234.0359	182.01772	194.21591	6.514649	203.08177	179.62088	46.26744	44.9	807999	75.81744	37.65798	141.79958	-5.646477	75.81748	37.65802	141.64929	-8.488999	-75.899315	1.410323	26343.89556837082
203	204.14282	11.345358	231.36658	180.71727	206.37656	13.074917	229.44536	187.18301	46.302326	47.4	811999	75.91805	37.605564	141.40517	-8.546992	75.91791	37.60585	141.22498	-15.625788	-76.098434	1.4382981	26470.35845208168
204	203.41476	9.919785	221.96562	182.98235	206.24829	11.743189	222.93861	186.2361	46.103447	47.1	815999	75.86582	37.674328	141.50838	-51.09681	75.86572	37.67493	142.54405	-54.55527	-75.90476	1.4345435	26597.19470310211
205	204.51187	11.0549555	232.6003	182.69429	203.87564	13.210721	224.42784	179.42873	46.29885	46.8	819999	75.911125	37.739002	141.86331	-43.01487	75.910965	37.7392	141.97633	-57.441196	-76.02464	1.4263813	26724.121948242188
206	203.40721	11.794114	234.68768	178.92809	201.35333	11.894075	221.04327	184.80537	46.0	46.3	823999	75.8663	37.676723	141.0619	-11.007744	75.8664	37.67722	141.7606	-32.131252	-76.09934	1.3975558	26851.00391793251
207	204.59767	11.944573	235.02127	179.95285	201.7699	8.017743	215.51935	189.90442	46.206898	46.2	827999	75.97685	37.713943	141.34425	-33.989635	75.976685	37.71328	141.64001	-24.279125	-76.16405	1.4299057	26977.975680351257
208	204.8506	10.187133	229.29468	179.80489	195.00333	7.8740077	208.11096	184.91904	46.264366	45.1	831999	75.82401	37.691303	141.5538	-65.788864	75.82398	37.69123	141.40883	-22.954012	-75.91731	1.4236608	27104.979138851166
209	203.12286	9.466715	231.48859	182.06882	197.56136	7.6754174	210.43016	187.58376	46.09302	45.4	835999	75.90967	37.657475	141.76581	-9.700579	75.90962	37.658085	141.59485	-37.454437	-75.94643	1.3937535	27231.949091911316
210	204.47386	10.422187	232.7521	185.41092	203.80075	9.443876	217.89557	189.85356	46.32184	46.5	839999	75.86844	37.717384	142.27176	-5.1163535	75.86817	37.718346	142.18591	-21.704123	-76.014366	1.412939	27358.778022766113
211	205.49892	11.404157	233.51411	180.22137	209.40585	9.676983	224.36557	194.08658	46.465115	48.1	843999	76.03226	37.759735	162.65858	-16.804127	76.03223	37.75945	141.926	-12.859096	-76.028885	1.4261341	27485.791335105896
212	205.26903	10.884591	230.69077	183.65135	210.14214	14.847453	228.08115	186.09079	46.465115	48.0	847999	76.03934	37.786125	141.84407	-8.7411175	76.039116	37.78743	141.64716	-35.85524	-76.19075	1.3764199	27613.069832086563
213	203.01244	11.033687	232.61967	179.40843	204.24718	11.664811	220.46971	186.39323	45.988506	46.9	851999	76.07656	37.7846	142.49689	-45.21869	76.07665	37.783787	142.46808	-2.1212313	-76.1605	1.4001987	27740.632048130035
214	207.10896	11.851606	230.00914	180.25858	197.06364	9.880647	214.43692	178.30675	46.729412	45.1	855999	76.037186	37.81607	141.6526	-4.2762604	76.037025	37.81595	141.8474	-5.4523954	-76.06653	1.330814	27868.037914276123
215	204.8538	11.305295	239.04086	183.93095	197.98	11.28755	215.49185	181.713	46.310345	45.4	859999	76.029175	37.776443	143.79816	-30.192554	76.02923	37.77635	142.83939	-25.767643	-76.003235	1.3451521	27995.44905591011
216	201.76505	10.936744	225.27664	177.82243	196.7999	11.683115	220.12206	179.50223	45.770115	45.3	863999	75.99198	37.80651	141.96078	-3.1573796	75.9918	37.806564	141.75581	-3.2549129	-76.190414	1.3234905	28122.7987575531
217	205.17921	11.072073	230.814	186.40746	210.44756	8.6791315	223.93695	196.554	46.395348	48.4	867999	75.98499	37.76401	141.6985	-26.445305	75.98494	37.764305	141.12048	-8.111836	-76.07016	1.3500046	28250.321310043335
218	203.9696	11.121871	232.97884	173.49702	208.00017	12.718838	229.13156	184.49629	46.183907	47.2	871999	76.09725	37.793854	147.3545	-20.894012	76.09708	37.794315	166.35411	-11.358064	-76.25143	1.3010867	28377.812450885773
219	204.7399	12.150049	233.9288	177.05766	210.03545	14.951092	231.21202	182.5939	46.34884	48.0	875999	76.075424	37.81527	142.11162	-8.712269	76.07526	37.815117	141.59685	-3.653998	-76.10054	1.3748078	28505.621993780136
220	205.4254	11.517767	231.78983	182.42607	204.30475	12.652972	235.14603	187.91841	46.390804	46.8	879999	76.11381	37.82763	142.41083	-4.2762337	76.1138	37.827568	142.31033	-4.730773	-76.168106	1.3472198	28633.63895535469
221	206.18185	11.64804	234.28516	178.3337	200.80238	9.628012	220.75621	187.01517	46.611763	46.3	883999	76.05628	37.868908	142.65265	-45.217903	76.05623	37.86843	142.31969	-12.414869	-76.10708	1.3428226	28761.28878903389
222	203.85475	10.560959	232.67125	182.35379	199.21132	12.385133	220.91177	181.645	46.16092	45.8	887999	76.19015	37.82961	141.90776	-10.197817	76.19022	37.82973	141.63538	-16.75518	-76.282875	1.3008522	28888.81033539772
223	203.35376	11.122545	229.37756	180.59857	203.32968	12.828059	220.47491	176.28343	46.103447	46.7	891999	76.05396	37.78437	142.77173	-7.131053	76.053894	37.784283	141.79515	-6.7500124	-76.049576	1.3065225	29016.722280025482
224	205.05986	11.043889	228.11317	176.95438	198.94728	10.309588	213.48323	182.23772	46.40698	45.9	895999	75.94955	37.81333	143.47708	-8.108094	75.94948	37.81331	141.99445	-27.146713	-76.01958	1.3138118	29144.11931681633
225	204.91406	11.510506	238.4209	183.2618	198.9365	7.708907	208.2399	185.65578	46.360466	45.9	899999	76.07195	37.78519	142.46434	-26.416903	76.07169	37.78557	141.9499	-14.72712	-76.11888	1.2753814	29271.769981861115
226	204.6402	11.833888	231.00926	179.701	199.902	8.55788	209.6771	186.11623	46.24138	46.1	903999	76.04114	37.822495	142.0363	-6.1648235	76.0412	37.822453	142.508	-9.2879505	-76.221725	1.3123457	29399.424976348877
227	203.90276	11.460491	233.20038	180.53659	199.1126	13.269765	217.31528	171.58168	46.139534	45.8	907999	76.14688	37.83857	142.14001	-7.266782	76.14694	37.838116	142.83289	-3.1266909	-76.16778	1.3459356	29527.55074453354
228	205.15668	10.772565	238.24063	184.12146	200.79367	12.126074	217.76399	183.42221	46.390804	46.3	911999	76.17862	37.840427	142.25719	-12.283041	76.17852	37.840176	142.48434	-16.351068	-76.331566	1.3788825	29655.47670006752
229	203.66821	10.778743	228.95813	181.23936	203.68527	7.325073	214.67729	193.54092	46.069767	46.8	915999	76.24429	37.815083	142.28304	-16.653917	76.24412	37.81538	142.7584	-20.482487	-76.34366	1.3462044	29783.77966618538
230	204.4314	10.931348	229.65944	179.4788	202.81386	10.088344	216.39438	183.63089	46.12644	46.7	919999	76.05525	37.89801	142.12529	-40.100925	76.055275	37.898144	142.18715	-25.029514	-76.09635	1.3542876	29911.955719470978
231	204.52748	12.883237	235.55978	178.97762	203.7803	8.619509	221.80534	189.67563	46.229885	46.9	923999	76.04996	37.87471	143.27115	-4.5699835	76.049995	37.874947	142.70193	-7.171131	-76.092926	1.2701399	30040.2894115448
