Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
121	125.39331	2.9410422	130.34776	123.08851	1000.0	21.58902	3.0123773	38.69723	17.312136	488000	-2.6702882e-08	0.046623424	-0.013768857	-0.00973488	-0.6827089	0.005267973	0.05675	79.0	858.3237845897675
122	122.90613	2.7196627	126.356094	118.76035	1000.0	21.60554	3.0114713	39.109596	16.997341	492000	-4.005432e-08	0.038726613	-0.013563343	-0.0066339523	-0.7071521	0.0071272203	0.06525	79.0	865.0247223377228
123	124.453415	2.4231439	127.267105	120.58289	1000.0	21.640839	3.0123484	39.258766	17.261053	496000	-2.5987624e-08	0.02424215	0.004757739	-0.007105898	-0.728015	0.020183604	0.3175	6.0	870.3698441982269
124	126.7784	1.0494792	127.83066	125.03532	1000.0	21.82782	3.0327275	39.13297	17.275862	500000	-3.4332274e-08	0.019516844	-0.015983261	-0.0054232636	-0.72954786	0.008638851	0.09175	79.0	876.7980079650879
125	124.66371	3.3986797	127.76538	119.41731	1000.0	21.841696	2.9875977	39.156563	17.54499	504000	-1.2397766e-08	0.014573704	-0.014912263	-0.0019213594	-0.74382627	0.0045859213	0.08775	79.0	883.7438650131226
126	124.22498	3.4857316	128.07469	119.83067	1000.0	21.767925	2.9432635	39.28274	17.329567	508000	-3.242493e-08	0.035102237	-0.0128154885	-0.0075126756	-0.7643621	0.010474182	0.08725	79.0	891.2017726898193
127	125.26077	0.689412	126.02609	124.42347	1000.0	21.822315	2.9941833	39.147984	17.64392	512000	-8.881092e-09	0.04390227	-0.013494477	-0.015969813	-0.76563454	0.00873664	0.05975	79.0	898.5094661712646
128	127.013916	3.0563867	129.41805	121.80628	1000.0	21.845816	3.0679429	39.470634	17.805182	516000	-2.002716e-08	0.024059141	-0.011322227	-0.010566695	-0.77669436	0.004522758	0.06775	79.0	905.2643535137177
129	125.49994	3.7555008	130.05962	120.5832	1000.0	21.825592	3.060296	39.83009	17.596048	520000	-1.990795e-08	0.044658706	-0.01592524	-0.0099439025	-0.78409106	0.010034848	0.10775	79.0	912.5159251689911
130	124.55202	1.0588464	125.58022	123.1082	1000.0	21.721743	3.10639	39.70154	17.435043	524000	-3.576279e-08	0.03847569	-0.01329387	-0.013194095	-0.7857426	0.0089074755	0.10325	79.0	919.5663342475891
131	126.12717	2.8279352	129.13345	121.479225	1000.0	21.89127	3.0124824	39.178543	17.693792	528000	3.9100648e-08	0.024831917	-0.015303083	-0.0069264416	-0.800338	0.007171929	0.0925	79.0	926.9502265453339
132	127.43831	2.2157252	130.36067	125.17981	1000.0	21.93807	3.0169656	39.370373	17.71346	532000	8.106232e-09	0.024640126	-0.0036624642	-0.0071869604	-0.8206044	0.015085713	0.17775	2.0	932.9291453361511
133	124.97131	2.0183945	127.08479	122.70049	1000.0	21.893724	3.0389783	39.882774	17.667124	536000	2.4199485e-08	0.031034578	-0.014835015	-0.012276432	-0.8209324	0.009856984	0.0595	79.0	939.9456148147583
134	124.632385	1.233405	126.673706	123.43274	1000.0	21.899605	2.9692078	39.54218	17.754572	540000	3.528595e-08	0.01911765	-0.015057465	-0.0029832982	-0.81561816	0.011226661	0.08575	79.0	946.9431045055389
135	124.33801	4.256836	129.13777	117.8713	1000.0	21.95733	3.0222285	39.34345	17.705338	544000	3.8743018e-08	0.028630374	-0.015648747	-0.005804725	-0.82856196	0.006224927	0.06675	79.0	953.9476761817932
136	128.3981	0.7187652	129.46214	127.43692	1000.0	22.017437	3.0868597	39.545235	17.853685	548000	-3.8146974e-09	0.017390557	-0.014886965	-0.008147627	-0.8650912	0.010599681	0.07275	79.0	961.1988115310669
137	126.75282	0.95277447	127.75551	125.21834	1000.0	22.007551	2.99497	39.513695	17.885218	552000	-1.001358e-08	0.015523899	-0.0023161569	-0.0050825663	-0.86632746	0.015877647	0.2295	2.0	966.839427947998
138	125.280464	4.4239483	129.21535	117.77296	1000.0	21.952805	2.98428	39.291214	17.640074	556000	3.33786e-08	0.03319085	-0.011294119	-0.0026342142	-0.8663934	0.008496391	0.06275	79.0	973.4862563610077
139	125.21554	2.0981162	128.78976	123.47967	1000.0	22.078144	2.9869876	39.208675	17.874763	560000	2.6702882e-08	0.02692877	-0.012642858	-0.012876311	-0.8817756	0.0048876056	0.05775	79.0	979.9117980003357
140	125.62136	3.3792546	129.34322	120.71647	1000.0	21.972183	2.9817214	39.82708	17.775858	564000	-4.482269e-08	0.036686745	-0.0023484977	-0.011726135	-0.8975109	0.016340198	0.20475	3.0	986.2411811351776
141	124.53221	1.6348804	126.2149	122.64917	1000.0	21.903801	3.0286815	39.827312	17.61421	568000	8.72612e-08	0.022364782	-0.014734255	-0.0071084853	-0.8982583	0.010177912	0.0805	79.0	993.9211852550507
142	126.287766	2.5536664	130.0734	123.68155	1000.0	21.874773	2.990009	39.431126	17.626158	572000	-1.7166137e-08	0.029887166	-0.014484709	-0.006418215	-0.9101523	0.0042436756	0.111	79.0	1000.6722314357758
143	125.84981	3.7357707	131.04631	121.052444	1000.0	21.954863	3.0258462	39.42462	17.8592	576000	-1.6629697e-08	0.033384666	-0.012679952	-0.0019099675	-0.9313204	0.00551452	0.086	79.0	1007.2890374660492
144	123.56767	3.46844	128.86703	119.632	1000.0	21.958961	2.9866831	39.489826	18.023724	580000	-1.5735626e-08	0.014684302	-0.012102899	-0.002523765	-0.94718695	0.0075525474	0.09275	79.0	1014.3017728328705
145	126.463234	1.7834046	129.10548	124.090645	1000.0	21.96527	3.016023	39.665726	17.910107	584000	-2.503395e-08	0.019176213	-0.010954977	-0.006694928	-0.96454453	0.0061611263	0.04425	79.0	1021.4549679756165
146	124.14457	2.5736167	127.52929	120.298584	1000.0	21.97885	2.9340904	39.41796	18.071913	588000	1.8954276e-08	0.010377556	0.0005381257	-0.0021586623	-0.9734539	0.019358752	0.253	2.0	1026.7394196987152
147	127.85028	1.7222869	130.25813	125.460365	1000.0	22.032291	2.976504	39.27356	18.032492	592000	8.106232e-08	0.01654958	-0.0020271754	-0.0035934383	-0.9736311	0.01669288	0.21425	2.0	1032.0441508293152
148	126.20875	3.6024823	130.39392	120.46312	1000.0	22.046438	2.9899163	39.605995	18.055765	596000	1.9073486e-08	0.02652828	-0.01401291	-0.0072486065	-0.9739247	0.008313204	0.104	79.0	1038.909497976303
149	127.01869	2.0416641	129.48016	124.21971	1000.0	22.080555	3.0232887	39.569588	17.943863	600000	-1.4066696e-08	0.023907663	-0.0031927242	-0.0041808654	-0.982261	0.017122306	0.159	2.0	1044.2985050678253
150	125.2645	3.7826228	130.41893	120.09789	1000.0	22.08781	3.007402	39.38744	17.883747	604000	-1.1444092e-08	0.026532065	-0.010566525	-0.003148809	-0.9824922	0.00477784	0.07525	79.0	1051.506677389145
151	125.58711	2.304163	128.45961	122.3739	1000.0	22.045937	2.9605591	39.316612	17.964422	608000	-9.775162e-09	0.014357324	-0.015727786	-0.0024599563	-0.9920977	0.0079888655	0.07275	79.0	1058.5581028461456
152	126.54333	5.298926	130.60071	117.42923	1000.0	22.102844	2.9327974	39.18042	18.091532	612000	4.053116e-08	0.024986418	-0.013095598	-0.0052316636	-1.0087217	0.0068652863	0.09775	79.0	1065.6651198863983
153	126.35177	0.94922465	127.603165	125.36269	1000.0	22.091845	2.9416962	39.5151	18.044123	616000	6.198883e-09	0.025582546	-0.017644605	-0.009012941	-1.0216702	0.008770453	0.11675	79.0	1072.951530456543
154	127.238144	3.1421592	130.88982	122.68294	1000.0	22.178175	3.048826	40.040867	18.060312	620000	4.2676927e-08	0.016688326	-0.013338908	-0.002682549	-1.0354676	0.00987766	0.085	79.0	1080.7507491111755
155	126.23203	2.7287145	130.12482	122.42658	1000.0	22.147253	2.9745986	39.847466	18.08214	624000	-3.2663344e-08	0.01913271	-0.013804431	-0.0070412736	-1.0419699	0.006927832	0.074	79.0	1087.8009557724
156	126.23413	2.4658408	130.28798	124.08803	1000.0	22.083014	2.9577787	39.571564	18.068136	628000	-6.4611434e-08	0.025457965	-0.01092103	-0.008448247	-1.049272	0.00917054	0.13225	79.0	1095.0999624729156
157	125.475876	0.7250172	126.30316	124.502365	1000.0	22.212172	2.9917703	39.858818	18.257736	632000	6.866455e-08	0.022601515	-0.013975278	-0.0036031231	-1.065416	0.0028527703	0.05875	79.0	1102.2007234096527
158	127.62918	1.314674	129.39047	126.014015	1000.0	22.169575	2.9863849	40.170135	18.098467	636000	-1.9609928e-08	0.017833136	-0.013798428	-0.0052619437	-1.092729	0.0046378584	0.055	79.0	1110.008493423462
159	124.05223	4.3521585	131.55495	120.86377	1000.0	22.142187	2.9192684	39.71355	18.125444	640000	5.00679e-08	0.014630408	-0.0029107928	-0.0016527334	-1.0940233	0.015146099	0.19775	3.0	1115.9156126976013
160	128.24197	1.153525	129.40688	126.3866	1000.0	22.201109	2.9231815	39.692036	18.195713	644000	-4.863739e-08	0.013241693	-0.012438096	-0.0055325706	-1.0939345	0.006712196	0.06875	79.0	1123.6991481781006
161	130.06848	1.0565513	131.43132	128.54033	1000.0	22.252478	2.9814887	40.19707	18.188461	648000	1.3351441e-08	0.023781024	-0.013487716	-0.0062623136	-1.1019894	0.007029589	0.06025	79.0	1131.3712549209595
162	129.29555	1.882834	131.22292	126.38217	1000.0	22.268394	2.9815345	40.684216	18.20336	652000	-1.29342075e-08	0.011074672	-0.00018480056	-0.0025590742	-1.1189799	0.016691202	0.17475	8.0	1136.8486211299896
163	129.00815	2.5344737	132.02472	125.52889	1000.0	22.234564	2.9972003	40.37487	18.167677	656000	-7.2956084e-08	0.020071525	-0.01234192	-0.0027296152	-1.1202654	0.0046770535	0.08125	79.0	1144.0607135295868
164	128.48106	1.5121907	130.52426	126.38829	1000.0	22.232168	2.9898422	40.49563	18.198862	660000	-4.053116e-08	0.01444824	-0.011874596	-0.0025213128	-1.1290059	0.0036994438	0.04725	79.0	1150.7819302082062
165	128.88797	1.9929333	130.7411	125.80552	1000.0	22.207548	2.952546	40.23158	18.05845	664000	-5.4717063e-08	0.01568945	-0.0129744345	-0.005807329	-1.1332455	0.0068914574	0.06625	79.0	1158.1298167705536
166	127.20856	0.5575731	127.854065	126.35161	1000.0	22.177216	2.878122	39.96843	18.293024	668000	-3.6358834e-08	0.014588122	-0.018368075	-0.0066206995	-1.1457247	0.012420539	0.09575	79.0	1164.569815158844
167	129.19551	0.6182192	130.26208	128.76349	1000.0	22.175976	2.895195	39.505062	18.207626	672000	1.9550324e-08	0.009931427	-0.014702649	-0.0033344147	-1.1605735	0.009808864	0.095	79.0	1172.6893391609192
168	126.03104	2.7834008	128.33067	121.27668	1000.0	22.154762	2.9157007	39.62267	18.095398	676000	3.6239623e-08	0.03278115	-0.014211347	-0.011944959	-1.1971594	0.006105916	0.06625	79.0	1179.4387335777283
169	128.70847	1.7400799	130.78374	126.825516	1000.0	22.192688	2.8338127	38.949146	18.248243	680000	-4.9591065e-08	0.032516073	-0.010023405	-0.016774261	-1.201837	0.007672835	0.07675	79.0	1186.4430797100067
170	129.12271	1.305132	131.22983	128.01086	1000.0	22.182938	2.8923132	39.904327	18.17749	684000	-4.4584276e-08	0.011604418	-0.0006010785	-0.0022016019	-1.2255886	0.0260951	0.29925	11.0	1195.95836186409
171	127.46421	2.793392	130.75145	123.10538	1000.0	22.270512	2.9126763	40.153667	18.262354	688000	4.0411948e-08	0.012501765	0.00037492573	-0.0014675008	-1.230091	0.01607744	0.206	1.0	1203.9013106822968
172	127.94208	1.4517514	130.03423	126.178696	1000.0	22.251339	2.911791	40.073944	18.276127	692000	-4.8160555e-08	0.007924958	0.006935753	-0.0012887805	-1.2305166	0.034676705	0.401	3.0	1210.7219557762146
173	125.79021	2.020203	127.885574	122.51221	1000.0	22.307781	2.8994467	39.906807	18.415915	696000	-6.03199e-08	0.007889779	-0.003340265	-0.002225236	-1.2316978	0.01756451	0.2005	6.0	1219.0847566127777
174	129.22913	1.7116114	131.68735	126.88721	1000.0	22.292297	2.9635434	39.867416	18.208258	700000	5.7935715e-08	0.013035187	-0.0022241073	-0.0037352229	-1.2328068	0.017717166	0.1975	3.0	1225.4897675514221
175	130.87637	1.6778227	132.38643	128.08797	1000.0	22.415554	2.9722285	39.76064	18.424877	704000	2.1457673e-08	0.018037321	-0.013138634	-0.00701409	-1.2330793	0.0064809103	0.088	79.0	1235.2907791137695
176	128.38776	1.5884017	131.13057	127.326614	1000.0	22.33575	3.0169404	40.307198	18.235077	708000	3.528595e-08	0.028407821	-0.012042773	-0.020186141	-1.2705297	0.017903754	0.09275	10.0	1244.053433895111
177	128.4623	2.3183877	131.64482	125.7995	1000.0	22.41076	2.952143	39.440758	18.370844	712000	8.773804e-08	0.035444036	0.0055430727	-0.02103793	-1.2728635	0.025105575	0.1765	2.0	1251.1907432079315
178	128.84074	0.76172835	129.89177	127.98052	1000.0	22.342915	3.0497885	40.00423	18.320116	716000	-6.67572e-08	0.010782198	-0.014390925	-0.0057620658	-1.2730156	0.006763635	0.06425	79.0	1262.5306696891785
179	130.90039	2.2810228	133.63544	127.311035	1000.0	22.369062	2.9705126	40.026424	18.42805	720000	7.629395e-09	0.025234066	-0.002744073	-0.016532227	-1.2703104	0.015975881	0.26725	2.0	1268.6230020523071
180	130.97813	1.8311061	133.02419	128.02298	1000.0	22.428762	3.0745761	40.823303	18.321655	724000	4.005432e-08	0.013320361	-0.0056481315	-0.003144525	-1.2705483	0.0180808	0.21025	11.0	1274.2831950187683
181	130.25612	1.5011855	132.82306	129.09378	1000.0	22.364511	3.0189888	40.65902	18.410173	728000	4.4226645e-08	0.009753773	-0.0008295837	-0.0017243093	-1.2721184	0.030879518	0.37025	2.0	1279.8637886047363
182	130.00128	0.8569566	131.28368	128.86923	1000.0	22.398258	3.0496132	40.37438	18.315968	732000	-4.0650367e-08	0.007099878	-0.0054621166	-0.0019586738	-1.2723687	0.01511046	0.1565	5.0	1285.7335119247437
183	130.90561	1.0750976	132.16713	129.19609	1000.0	22.49479	3.0386703	40.461433	18.506838	736000	4.863739e-08	0.014268455	-0.013467927	-0.005745168	-1.2727437	0.00741165	0.07375	79.0	1292.505565404892
184	128.91096	2.3462765	132.89122	126.921524	1000.0	22.384579	2.9791944	40.80699	18.237963	740000	-6.175041e-08	0.024183085	-0.01417498	-0.0072368104	-1.2820805	0.015432183	0.145	61.0	1299.6557681560516
185	128.02225	3.1887026	131.73282	122.93081	1000.0	22.329422	2.906801	40.419735	18.346125	744000	5.8174134e-08	0.02035623	-0.011802218	0.0029946994	-1.3003827	0.007914433	0.09975	79.0	1306.421553850174
186	128.74011	1.03646	130.06651	127.45848	1000.0	22.286827	2.9678924	40.83193	18.307255	748000	9.8228455e-08	0.017046466	-0.007845746	-0.0053192414	-1.328311	0.016311292	0.20675	15.0	1313.4957134723663
187	127.80925	1.5363828	130.23627	126.354195	1000.0	22.364658	2.9960265	41.112503	18.37141	752000	1.1563301e-08	0.021327384	-0.002755129	-0.0024328604	-1.3297164	0.022843644	0.32425	4.0	1321.7387812137604
188	127.799934	2.282358	130.29445	124.081375	1000.0	22.384302	3.0058572	41.20551	18.348997	756000	-1.9073487e-09	0.010058136	-0.00210137	-0.0035290914	-1.3297944	0.01607911	0.182	1.0	1327.83460521698
189	126.776764	4.2017617	133.25589	122.69341	1000.0	22.37963	2.9827533	41.173176	18.491814	760000	-4.1246413e-08	0.01233027	-0.014045056	-0.0047689364	-1.3297886	0.010074484	0.10825	79.0	1335.1175227165222
190	126.877014	1.5832541	129.25932	125.34151	1000.0	22.355927	3.024755	41.198875	18.53548	764000	1.0752678e-07	0.012916397	-0.0021426121	-0.0053541358	-1.3618432	0.019038146	0.2285	3.0	1340.785367012024
191	129.82343	2.219005	131.64743	126.196686	1000.0	22.439823	2.9721131	40.70691	18.678265	768000	-5.3405763e-08	0.0093928045	-0.0015211249	-0.00428825	-1.3624592	0.015981566	0.1695	5.0	1346.3615260124207
192	126.563324	3.786574	132.43475	123.15436	1000.0	22.427555	3.0242844	41.208565	18.59157	772000	-1.9788741e-08	0.007905822	-0.008724212	-0.0017269468	-1.3629577	0.016313562	0.2715	24.0	1352.4655766487122
193	130.54196	0.75646836	131.40189	129.4327	1000.0	22.412315	2.945292	40.946243	18.546532	776000	-1.8119811e-08	0.008231865	0.0131311985	-0.0035182917	-1.3718387	0.051029533	0.46425	1.0	1357.4405467510223
194	127.80946	2.6192546	131.99881	124.77282	1000.0	22.44435	2.9581106	41.386887	18.53426	780000	1.11818316e-07	0.009996044	0.011791957	-0.0017038118	-1.3723056	0.03936481	0.372	1.0	1363.1942439079285
195	130.6713	2.108146	132.8795	127.25129	1000.0	22.431137	2.9555247	41.27244	18.48465	784000	2.7179718e-08	0.011465651	0.0068380963	-0.0015487075	-1.3727211	0.01787002	0.284	1.0	1368.9169328212738
196	129.7377	1.5682095	132.32109	128.08658	1000.0	22.412548	2.9510763	41.031887	18.47493	788000	3.051758e-08	0.011765769	3.1948087e-08	-0.0047431956	-1.3731025	0.01713286	0.165	2.0	1374.71963429451
197	128.58325	3.5512471	132.46904	124.09924	1000.0	22.431152	2.9190125	40.810814	18.242334	792000	-7.1525574e-10	0.015305064	0.00802836	-0.0027926723	-1.3737552	0.04461144	0.45675	1.0	1381.3291382789612
198	128.57906	3.0581934	132.90648	124.77418	1000.0	22.45545	2.953951	40.901302	18.23422	796000	-1.4305114e-08	0.012273004	0.01606977	-0.003869868	-1.3739982	0.052061453	0.49725	1.0	1387.1201508045197
199	130.27298	1.6953067	132.85631	128.25925	1000.0	22.558195	2.9767864	41.066124	18.850471	800000	6.198883e-09	0.013982538	0.021543192	-0.00846572	-1.3742269	0.063918784	0.5355	1.0	1392.4232318401337
200	128.75754	0.711748	129.57433	127.62215	1000.0	22.457832	2.984144	41.33491	18.470058	804000	1.525879e-08	0.022275979	0.016970193	-0.015194846	-1.374444	0.076353	0.5325	1.0	1398.4915585517883
201	129.76212	0.56418097	130.70987	129.26642	1000.0	22.461163	2.9403584	40.516773	18.665468	808000	4.1365624e-08	0.01765434	0.030053288	-0.0058326703	-1.3746275	0.05677771	0.435	1.0	1404.9125006198883
202	130.11533	0.8410284	130.9774	128.81082	1000.0	22.427284	2.960532	40.871407	18.770252	812000	3.2663344e-08	0.039427735	0.023156505	-0.025681004	-1.3748345	0.039499514	0.34375	1.0	1410.758933544159
203	126.75219	2.3658988	129.60829	123.59187	1000.0	22.26483	2.96235	41.369003	18.635868	816000	7.939339e-08	0.11622113	0.0023247895	-0.074242696	-1.375046	0.030925047	0.35275	1.0	1416.1605236530304
204	127.11137	3.24556	131.50014	122.460045	1000.0	22.040495	2.9419193	40.69318	18.71613	820000	-5.197525e-08	0.021244321	0.02107881	-0.013148396	-1.3751987	0.07801765	0.5685	1.0	1419.9341173171997
205	126.86378	3.0332365	130.04744	123.03619	1000.0	22.09938	2.9317243	40.879047	18.477058	824000	4.1246413e-08	0.040963687	0.02336214	-0.031482123	-1.3753377	0.10215785	0.619	1.0	1424.81205868721
206	128.90208	2.7289042	132.04216	125.65882	1000.0	22.248766	2.9483905	40.564007	18.59119	828000	-3.9756298e-08	0.029904818	0.015490348	-0.014901383	-1.3754307	0.09572891	0.589	1.0	1431.063383102417
207	129.29831	1.6792406	130.95547	126.57989	1000.0	22.338188	2.9436815	41.528652	18.49064	832000	-1.3589859e-08	0.01982144	0.011631923	-0.0060003195	-1.3755039	0.050857328	0.4555	1.0	1436.9050078392029
208	130.91025	2.2403495	133.35027	127.267	1000.0	22.409891	2.9233406	41.41622	18.791208	836000	-3.71933e-08	0.010419004	0.010814004	-0.0036958	-1.3756216	0.033269547	0.37575	1.0	1443.395434141159
209	128.4461	2.413263	131.46072	124.74766	1000.0	22.414915	2.9355383	41.161625	18.611637	840000	6.198883e-09	0.010499885	0.0055009467	-0.0018368913	-1.3757226	0.02683147	0.3555	1.0	1449.331634759903
210	127.9407	1.3617238	129.72795	126.3989	1000.0	22.383009	2.9155166	41.167297	18.374918	844000	1.3351441e-08	0.01034701	0.004410519	-0.0032522022	-1.3758385	0.024183568	0.3495	1.0	1455.1217095851898
211	131.61708	1.4545276	133.28633	129.3556	1000.0	22.431835	2.9253337	41.519814	18.677628	848000	-1.9073487e-09	0.014726004	-0.011274185	-0.0066225687	-1.3759292	0.0047236644	0.10025	79.0	1462.433449268341
212	130.41144	1.5119851	132.64159	128.962	1000.0	22.35456	2.9374762	41.927986	18.393427	852000	3.2901763e-08	0.014540511	-0.010787594	-0.0023598867	-1.3919933	0.015074881	0.19725	30.0	1468.6921157836914
213	130.28363	2.067734	132.68611	127.905	1000.0	22.428005	2.9800723	41.5921	18.344854	856000	1.2397766e-08	0.010860848	-0.011955663	-0.0025300318	-1.4007604	0.005826347	0.066	79.0	1476.0203096866608
214	129.75009	1.6430053	132.28995	128.2146	1000.0	22.412659	2.962589	41.245926	18.389034	860000	-3.7670137e-08	0.009963639	-0.014589345	-0.0030963537	-1.4219518	0.0059498344	0.0665	79.0	1482.9143283367157
215	131.05058	1.970977	134.03055	128.4885	1000.0	22.467224	2.940366	41.41187	18.45126	864000	6.532669e-08	0.009856953	-0.013534689	-0.003044542	-1.4344727	0.010420674	0.12	79.0	1491.2000889778137
216	132.60378	2.720018	136.71736	129.39656	1000.0	22.52759	2.9990373	41.894676	18.663977	868000	1.7166137e-08	0.021344123	-0.013054552	-0.0069238897	-1.4511472	0.009286651	0.1005	79.0	1499.1379072666168
217	130.61766	2.5252862	133.1822	127.14172	1000.0	22.553188	3.0314925	41.85648	18.472982	872000	-1.4305115e-09	0.011048381	-0.01288002	-0.002553775	-1.4672982	0.0093574105	0.1095	79.0	1506.2156615257263
218	131.64543	2.1597052	133.47498	128.0685	1000.0	22.583046	3.0063903	41.60489	18.59322	876000	-2.0295381e-08	0.008117729	-0.012831759	-0.0014946815	-1.4903715	0.0062692775	0.07	79.0	1512.7119121551514
219	131.6418	1.706011	134.2783	129.5443	1000.0	22.611614	3.0363874	41.74339	18.739412	880000	7.939339e-08	0.007013896	-0.002478597	-0.0014486103	-1.4953321	0.021680534	0.284	9.0	1518.5783762931824
220	132.4368	1.226821	133.54697	130.36746	1000.0	22.563911	3.0226376	41.82447	18.731525	884000	3.671646e-08	0.0042014625	-0.0015297907	-0.0007278579	-1.4976232	0.017519511	0.27325	2.0	1524.688811302185
221	130.74115	1.3088249	132.42188	128.98776	1000.0	22.562325	3.0405333	41.67749	18.530745	888000	-2.503395e-08	0.009415828	0.003705828	-0.0046145697	-1.4983159	0.023905378	0.3645	1.0	1530.1425919532776
222	130.89413	0.86650497	132.15067	129.99323	1000.0	22.537884	3.00881	41.004578	18.756342	892000	1.1324882e-09	0.0035893256	0.0095620835	-0.0013033578	-1.4986407	0.037655257	0.4	1.0	1535.869487285614
223	129.20285	1.3582793	130.94492	127.40514	1000.0	22.574394	3.0122173	40.928516	18.656961	896000	1.5735626e-08	0.005234328	0.009636102	-0.00060549565	-1.4989271	0.048049625	0.44975	1.0	1541.2780222892761
224	128.19983	3.5460198	132.69151	122.94557	1000.0	22.647251	3.0687516	41.52124	18.659445	900000	2.6702882e-08	0.010559479	0.0063974536	-0.0028811158	-1.4991372	0.029488238	0.38575	1.0	1546.7310769557953
225	130.72116	4.1258307	134.1701	123.689964	1000.0	22.649288	3.0756783	42.050404	18.599548	904000	-4.029274e-08	0.0060732877	0.0107837785	-0.001209545	-1.4993402	0.034490425	0.40725	1.0	1552.8027443885803
226	132.66922	1.5454935	134.7729	130.76018	1000.0	22.648964	3.0782752	42.001766	18.899876	908000	4.553795e-08	0.005740783	0.0055197678	-0.0012189122	-1.4995273	0.05016291	0.4065	1.0	1558.6776204109192
227	132.48798	1.3343366	134.21892	130.53787	1000.0	22.648535	3.1073298	41.45148	18.88867	912000	9.4532965e-08	0.010779848	0.009015024	-0.005466165	-1.499696	0.027158624	0.3995	1.0	1565.6036338806152
228	130.71698	1.6534395	132.44945	128.2401	1000.0	22.580235	3.0796177	41.18832	18.75318	916000	-3.9100648e-08	0.00940801	0.005933748	-0.004817268	-1.4998173	0.030102035	0.34425	1.0	1570.749122619629
229	132.04614	1.3989918	134.27127	130.6874	1000.0	22.60299	3.100875	41.925377	18.986752	920000	-2.861023e-09	0.007004061	0.0059079747	-0.00247904	-1.4999002	0.032457866	0.3405	1.0	1576.737637758255
230	130.13165	1.735177	132.34323	127.475845	1000.0	22.584286	3.1142457	41.971497	18.801	924000	4.7683717e-08	0.01024094	0.0037132849	-0.004237617	-1.5000103	0.01962416	0.2745	1.0	1582.6676805019379
231	127.866	1.2701099	129.70552	126.172195	1000.0	22.554354	3.0904558	41.345608	18.816605	928000	5.9127807e-08	0.010807384	-0.0048272945	-0.0016076602	-1.5000961	0.019390456	0.167	16.0	1588.4706690311432
232	130.54596	1.0547976	131.54305	129.04965	1000.0	22.51681	3.1246152	41.875786	18.891262	932000	3.218651e-08	0.00784073	-0.010476191	-0.0024309545	-1.5015855	0.015967008	0.1915	19.0	1594.0151224136353
233	129.91025	2.5581663	132.05095	125.6281	1000.0	22.544329	3.0771797	41.305794	19.081871	936000	-2.2411346e-08	0.00572929	-0.005474772	-0.0015522144	-1.5057342	0.015069098	0.1265	9.0	1600.460696220398
234	127.61868	1.4606731	129.6887	125.7065	1000.0	22.534803	3.0351777	41.047863	18.941807	940000	7.6293944e-08	0.0064552003	0.0007692943	-0.0023446009	-1.5085518	0.024398267	0.30275	2.0	1606.6354763507843
235	128.98766	2.4336388	131.24443	124.88321	1000.0	22.521246	3.0767183	41.58811	18.966553	944000	-2.4080277e-08	0.0058089	0.000977924	-0.0013194848	-1.5092866	0.017782036	0.22675	3.0	1613.1720514297485
236	130.0524	1.2718941	132.24043	129.17557	1000.0	22.581814	3.0340009	41.68634	18.917633	948000	1.0585785e-07	0.009480446	-0.0059027486	-0.0014449665	-1.5103524	0.027035158	0.333	20.0	1618.614219903946
237	130.76395	1.1283275	132.71082	129.96214	1000.0	22.550869	3.0697107	41.750893	18.857805	952000	4.9591065e-08	0.005792841	-0.0013811269	-0.0012378283	-1.5135638	0.015019066	0.102	6.0	1624.202214717865
238	128.05754	3.9146538	133.56099	122.62536	1000.0	22.553335	2.9804997	42.055954	18.812927	956000	-2.503395e-08	0.008633557	-0.013655883	-0.0016083578	-1.5138229	0.00837675	0.1285	79.0	1632.0301237106323
239	128.72313	2.5511444	132.22757	125.74519	1000.0	22.551796	3.0279922	41.489292	18.905481	960000	-5.2452087e-08	0.005621747	0.0013723207	-0.0016845111	-1.5208695	0.025068158	0.32	5.0	1637.8167958259583
240	130.29732	0.7597299	131.37213	129.41245	1000.0	22.574291	3.0265942	42.60579	18.828516	964000	5.710125e-08	0.012795018	0.0031331326	-0.0040269773	-1.5218743	0.026605701	0.357	1.0	1643.69215798378
241	133.19386	2.040971	136.21886	130.5722	1000.0	22.642971	3.0938945	42.496357	19.043423	968000	7.009506e-08	0.0069698817	0.0090921195	-0.0020890175	-1.5220938	0.042425413	0.433	1.0	1649.4846985340118
242	129.8831	5.1413045	135.5669	122.191414	1000.0	22.616379	3.0605857	42.63503	18.790281	972000	5.1259995e-08	0.008613029	0.00812286	-0.0018158872	-1.5222824	0.02260703	0.34275	1.0	1656.8772208690643
243	128.40656	3.6316588	134.29848	125.38229	1000.0	22.6118	3.0133584	42.381542	18.963852	976000	5.1259995e-08	0.007426626	0.007995513	-0.0018047416	-1.5224599	0.027882935	0.33825	1.0	1663.0571703910828
244	131.78134	1.1974924	133.15797	129.91536	1000.0	22.603903	3.0140407	41.449768	18.832413	980000	-6.198883e-09	0.007891041	-0.012256989	-0.0035445774	-1.5226253	0.016505718	0.178	33.0	1670.8619267940521
